"Num_Acc";"id_vehicule";"num_veh";"senc";"catv";"obs";"obsm";"choc";"manv";"motor";"occutc"
"202100042878";"125 025";"B01";"1";"7";"0";"2";"0";"1";"1";""
"202100042879";"125 022";"B01";"3";"50";"0";"2";"0";"19";"3";""
"202100042879";"125 023";"A01";"3";"7";"0";"2";"3";"1";"1";""
"202100042880";"125 017";"C01";"2";"7";"0";"2";"8";"24";"1";""
"202100042880";"125 018";"B01";"2";"10";"0";"2";"1";"1";"1";""
"202100042880";"125 019";"A01";"2";"7";"1";"2";"2";"13";"1";""
"202100042880";"125 020";"E01";"2";"10";"0";"2";"1";"24";"1";""
"202100042880";"125 021";"D01";"2";"10";"0";"2";"6";"24";"1";""
"202100042881";"125 016";"D01";"0";"7";"1";"0";"1";"24";"1";""
"202100042882";"125 014";"B01";"3";"7";"0";"2";"7";"1";"1";""
"202100042882";"125 015";"A01";"3";"30";"0";"2";"1";"5";"1";""
"202100042883";"125 012";"B01";"1";"21";"0";"0";"4";"9";"1";""
"202100042883";"125 013";"A01";"2";"7";"0";"2";"0";"9";"1";""
"202100042884";"125 010";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100042884";"125 011";"B01";"3";"7";"0";"2";"3";"16";"1";""
"202100042885";"125 008";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100042885";"125 009";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100042886";"125 006";"B01";"0";"33";"0";"2";"1";"1";"1";""
"202100042886";"125 007";"A01";"3";"7";"0";"2";"3";"15";"1";""
"202100042887";"125 004";"A01";"1";"7";"0";"2";"4";"15";"1";""
"202100042887";"125 005";"B01";"1";"7";"0";"2";"1";"2";"1";""
"202100042888";"125 003";"A01";"3";"7";"15";"0";"1";"16";"1";""
"202100042889";"125 001";"Z01";"2";"7";"0";"2";"0";"1";"0";""
"202100042889";"125 002";"B01";"2";"30";"0";"2";"8";"19";"1";""
"202100042890";"124 999";"B01";"1";"7";"0";"2";"8";"0";"1";""
"202100042890";"125 000";"A01";"1";"30";"0";"2";"1";"26";"1";""
"202100042891";"124 998";"A01";"2";"30";"0";"9";"1";"1";"1";""
"202100042892";"124 996";"Z01";"0";"7";"0";"2";"1";"0";"0";""
"202100042892";"124 997";"B01";"0";"31";"0";"2";"3";"1";"1";""
"202100042893";"124 995";"A01";"0";"7";"9";"0";"1";"15";"1";""
"202100042894";"124 994";"A01";"2";"2";"0";"0";"0";"1";"1";""
"202100042895";"124 992";"A01";"3";"1";"0";"2";"8";"1";"5";""
"202100042895";"124 993";"B01";"3";"7";"0";"2";"2";"1";"1";""
"202100042896";"124 989";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100042896";"124 990";"B01";"1";"33";"4";"2";"7";"1";"1";""
"202100042896";"124 991";"C01";"1";"10";"0";"2";"6";"13";"1";""
"202100042897";"124 987";"B01";"2";"7";"0";"2";"8";"22";"1";""
"202100042897";"124 988";"A01";"2";"1";"1";"0";"1";"26";"5";""
"202100042898";"124 986";"A01";"1";"7";"0";"1";"3";"26";"1";""
"202100042899";"124 985";"A01";"2";"99";"0";"0";"0";"26";"5";""
"202100042900";"124 983";"A01";"1";"7";"0";"0";"0";"0";"0";""
"202100042900";"124 984";"B01";"1";"31";"0";"2";"1";"15";"1";""
"202100042901";"124 982";"A01";"2";"33";"17";"0";"1";"1";"1";""
"202100042902";"124 980";"B01";"1";"7";"0";"2";"8";"12";"1";""
"202100042902";"124 981";"A01";"1";"43";"0";"2";"3";"3";"1";""
"202100042903";"124 977";"A01";"2";"33";"0";"2";"1";"3";"1";""
"202100042903";"124 978";"B01";"2";"7";"0";"2";"7";"12";"1";""
"202100042903";"124 979";"C01";"2";"7";"0";"2";"5";"1";"1";""
"202100042904";"124 975";"A01";"1";"14";"0";"2";"6";"11";"1";""
"202100042904";"124 976";"B01";"1";"43";"0";"2";"2";"1";"1";""
"202100042905";"124 974";"A01";"2";"2";"0";"1";"1";"1";"1";""
"202100042906";"124 973";"A01";"3";"7";"0";"1";"1";"1";"2";""
"202100042907";"124 971";"B01";"2";"10";"0";"2";"8";"22";"1";""
"202100042907";"124 972";"A01";"2";"1";"0";"2";"1";"1";"5";""
"202100042908";"124 970";"Z01";"2";"7";"0";"1";"1";"1";"0";""
"202100042909";"124 968";"B01";"1";"50";"0";"2";"5";"19";"3";""
"202100042909";"124 969";"A01";"2";"31";"0";"2";"1";"1";"1";""
"202100042910";"124 967";"A01";"1";"30";"0";"1";"2";"1";"1";""
"202100042911";"124 965";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100042911";"124 966";"A01";"2";"30";"0";"2";"1";"13";"1";""
"202100042912";"124 963";"B01";"1";"30";"0";"2";"4";"24";"3";""
"202100042912";"124 964";"A01";"1";"32";"0";"2";"1";"1";"1";""
"202100042913";"124 962";"A01";"1";"33";"0";"1";"1";"1";"1";""
"202100042914";"124 960";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202100042914";"124 961";"B01";"1";"7";"0";"2";"3";"22";"1";""
"202100042915";"124 958";"A01";"1";"1";"0";"2";"1";"2";"5";""
"202100042915";"124 959";"B01";"1";"7";"0";"2";"6";"23";"2";""
"202100042916";"124 957";"A01";"3";"14";"0";"1";"6";"16";"1";""
"202100042917";"124 955";"B01";"1";"7";"0";"2";"6";"16";"1";""
"202100042917";"124 956";"A01";"1";"30";"0";"2";"2";"1";"1";""
"202100042918";"124 954";"A01";"1";"30";"7";"0";"1";"13";"3";""
"202100042919";"124 953";"A01";"1";"7";"1";"9";"2";"26";"1";""
"202100042920";"124 951";"B01";"3";"1";"0";"2";"8";"0";"5";""
"202100042920";"124 952";"Z01";"3";"7";"0";"2";"0";"1";"0";""
"202100042921";"124 949";"B01";"3";"1";"0";"9";"1";"1";"5";""
"202100042921";"124 950";"A01";"3";"1";"0";"2";"1";"1";"5";""
"202100042922";"124 947";"A01";"2";"7";"0";"2";"3";"23";"1";""
"202100042922";"124 948";"B01";"2";"10";"0";"2";"2";"9";"1";""
"202100042923";"124 944";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100042923";"124 945";"A01";"2";"15";"0";"2";"3";"15";"1";""
"202100042923";"124 946";"C01";"1";"80";"0";"2";"1";"23";"3";""
"202100042924";"124 942";"B01";"1";"7";"2";"2";"1";"1";"1";""
"202100042924";"124 943";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202100042925";"124 940";"B01";"1";"30";"0";"9";"0";"0";"1";""
"202100042925";"124 941";"A01";"1";"50";"0";"2";"7";"1";"3";""
"202100042926";"124 939";"A01";"1";"7";"0";"1";"1";"1";"1";""
"202100042927";"124 937";"A01";"1";"7";"0";"2";"3";"1";"2";""
"202100042927";"124 938";"B01";"1";"31";"6";"0";"7";"1";"3";""
"202100042928";"124 935";"B01";"1";"30";"0";"2";"7";"26";"1";""
"202100042928";"124 936";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100042929";"124 934";"A01";"3";"10";"14";"0";"3";"15";"1";""
"202100042930";"124 932";"B01";"1";"32";"0";"2";"1";"1";"1";""
"202100042930";"124 933";"A01";"1";"7";"0";"2";"3";"26";"1";""
"202100042931";"124 931";"A01";"0";"10";"8";"0";"1";"26";"1";""
"202100042932";"124 930";"A01";"3";"10";"0";"1";"1";"15";"1";""
"202100042933";"124 928";"B01";"1";"30";"0";"2";"1";"1";"1";""
"202100042933";"124 929";"A01";"1";"7";"0";"2";"5";"12";"1";""
"202100042934";"124 926";"A01";"1";"7";"0";"2";"4";"23";"1";""
"202100042934";"124 927";"B01";"1";"30";"0";"2";"1";"2";"1";""
"202100042935";"124 924";"A01";"2";"7";"0";"2";"3";"16";"0";""
"202100042935";"124 925";"B01";"2";"2";"0";"2";"3";"1";"1";""
"202100042936";"124 922";"B01";"1";"7";"0";"2";"1";"2";"2";""
"202100042936";"124 923";"A01";"1";"7";"0";"2";"4";"1";"1";""
"202100042937";"124 920";"A01";"2";"80";"0";"2";"3";"1";"3";""
"202100042937";"124 921";"B01";"1";"1";"0";"2";"3";"1";"5";""
"202100042938";"124 918";"A01";"1";"10";"0";"2";"1";"1";"1";""
"202100042938";"124 919";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100042939";"124 916";"B01";"1";"30";"0";"2";"2";"1";"1";""
"202100042939";"124 917";"A01";"1";"7";"0";"2";"3";"20";"1";""
"202100042940";"124 915";"A01";"2";"7";"0";"1";"2";"16";"1";""
"202100042941";"124 914";"A01";"2";"33";"14";"0";"8";"1";"1";""
"202100042942";"124 912";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202100042942";"124 913";"B01";"2";"7";"0";"9";"3";"15";"1";""
"202100042943";"124 910";"A01";"1";"7";"0";"2";"3";"17";"1";""
"202100042943";"124 911";"B01";"2";"1";"0";"0";"1";"1";"5";""
"202100042944";"124 908";"A01";"2";"34";"0";"2";"1";"17";"1";""
"202100042944";"124 909";"B01";"2";"7";"0";"2";"8";"15";"1";""
"202100042945";"124 906";"A01";"2";"33";"0";"2";"1";"5";"1";""
"202100042945";"124 907";"B01";"1";"7";"4";"2";"1";"21";"1";""
"202100042946";"124 904";"B01";"1";"15";"0";"0";"7";"1";"1";""
"202100042946";"124 905";"A01";"1";"50";"0";"2";"1";"19";"3";""
"202100042947";"124 903";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100042948";"124 901";"A01";"3";"33";"0";"2";"1";"17";"1";""
"202100042948";"124 902";"B01";"3";"7";"0";"2";"6";"15";"1";""
"202100042949";"124 898";"B01";"2";"7";"0";"2";"4";"15";"1";""
"202100042949";"124 899";"C01";"1";"7";"0";"2";"1";"1";"1";""
"202100042949";"124 900";"A01";"2";"10";"0";"2";"1";"1";"1";""
"202100042950";"124 897";"A01";"2";"7";"2";"0";"1";"1";"1";""
"202100042951";"124 896";"A01";"0";"33";"13";"0";"0";"1";"1";""
"202100042952";"124 894";"A01";"2";"7";"0";"9";"1";"1";"1";""
"202100042952";"124 895";"B01";"2";"1";"0";"2";"7";"1";"5";""
"202100042953";"124 892";"A01";"0";"43";"0";"0";"2";"15";"1";""
"202100042953";"124 893";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100042954";"124 890";"B01";"3";"21";"0";"2";"2";"1";"1";""
"202100042954";"124 891";"A01";"3";"2";"0";"2";"1";"5";"1";""
"202100042955";"124 888";"A01";"3";"7";"0";"2";"8";"19";"1";""
"202100042955";"124 889";"B01";"1";"7";"0";"2";"1";"1";"3";""
"202100042956";"124 886";"A01";"2";"33";"0";"2";"1";"13";"1";""
"202100042956";"124 887";"B01";"1";"7";"0";"2";"3";"1";"1";""
"202100042957";"124 885";"A01";"1";"7";"15";"0";"7";"1";"1";""
"202100042958";"124 884";"A01";"1";"2";"13";"0";"0";"14";"1";""
"202100042959";"124 882";"B01";"1";"30";"0";"2";"7";"17";"1";""
"202100042959";"124 883";"A01";"1";"20";"0";"2";"3";"11";"1";""
"202100042960";"124 881";"A01";"1";"7";"0";"0";"9";"1";"1";""
"202100042961";"124 879";"B01";"0";"21";"0";"0";"6";"15";"1";""
"202100042961";"124 880";"A01";"0";"2";"0";"2";"1";"17";"1";""
"202100042962";"124 878";"A01";"1";"7";"2";"0";"2";"1";"1";""
"202100042963";"124 876";"A01";"1";"2";"0";"0";"4";"0";"1";""
"202100042963";"124 877";"B01";"1";"7";"0";"2";"3";"2";"1";""
"202100042964";"124 875";"A01";"2";"1";"0";"9";"1";"0";"5";""
"202100042965";"124 873";"A01";"1";"33";"0";"2";"1";"13";"1";""
"202100042965";"124 874";"B01";"2";"7";"0";"2";"3";"1";"1";""
"202100042966";"124 871";"B01";"2";"7";"0";"0";"5";"23";"1";""
"202100042966";"124 872";"A01";"2";"2";"0";"2";"1";"1";"1";""
"202100042967";"124 869";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100042967";"124 870";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202100042968";"124 868";"A01";"1";"2";"0";"5";"7";"21";"1";""
"202100042969";"124 867";"A01";"1";"7";"13";"0";"2";"0";"1";""
"202100042970";"124 862";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100042970";"124 863";"B01";"1";"7";"0";"2";"1";"5";"1";""
"202100042971";"124 860";"A01";"0";"7";"0";"2";"1";"1";"1";""
"202100042971";"124 861";"B01";"1";"7";"0";"2";"8";"1";"1";""
"202100042972";"124 858";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100042972";"124 859";"A01";"2";"7";"0";"2";"7";"15";"1";""
"202100042973";"124 857";"A01";"2";"33";"0";"0";"9";"15";"1";""
"202100042974";"124 856";"A01";"1";"7";"3";"0";"1";"13";"1";""
"202100042975";"124 855";"A01";"2";"7";"4";"0";"3";"13";"1";""
"202100042976";"124 852";"A01";"2";"7";"0";"2";"1";"17";"1";""
"202100042976";"124 853";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100042976";"124 854";"C01";"1";"1";"0";"2";"0";"1";"5";""
"202100042977";"124 849";"A01";"2";"7";"0";"2";"1";"1";"1";""
"202100042977";"124 850";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100042977";"124 851";"C01";"1";"10";"0";"2";"3";"1";"1";""
"202100042978";"124 848";"A01";"2";"34";"0";"0";"9";"0";"1";""
"202100042979";"124 847";"A01";"3";"7";"0";"1";"1";"17";"1";""
"202100042980";"124 845";"B01";"1";"30";"0";"2";"7";"17";"1";""
"202100042980";"124 846";"A01";"1";"3";"0";"2";"8";"15";"1";""
"202100042981";"124 843";"B01";"3";"1";"0";"2";"2";"0";"0";""
"202100042981";"124 844";"A01";"3";"13";"0";"2";"6";"0";"0";""
"202100042982";"124 842";"A01";"1";"7";"0";"1";"1";"16";"1";""
"202100042983";"124 840";"A01";"1";"7";"0";"0";"4";"15";"1";""
"202100042983";"124 841";"B01";"1";"10";"0";"2";"3";"17";"1";""
"202100042984";"124 839";"A01";"2";"7";"6";"0";"7";"13";"1";""
"202100042985";"124 837";"A01";"3";"7";"0";"2";"7";"19";"1";""
"202100042985";"124 838";"B01";"2";"7";"8";"2";"1";"1";"1";""
"202100042986";"124 835";"A01";"2";"1";"0";"0";"0";"1";"5";""
"202100042987";"124 833";"B01";"1";"1";"0";"2";"1";"1";"5";""
"202100042987";"124 834";"A01";"2";"7";"0";"2";"3";"15";"1";""
"202100042988";"124 831";"A01";"3";"7";"0";"2";"3";"1";"1";""
"202100042988";"124 832";"B01";"3";"10";"0";"2";"3";"1";"1";""
"202100042989";"124 830";"A01";"1";"7";"6";"0";"1";"16";"1";""
"202100042990";"124 829";"A01";"2";"21";"13";"0";"3";"0";"1";""
"202100042991";"124 824";"E01";"2";"10";"0";"2";"0";"2";"1";""
"202100042991";"124 825";"D01";"2";"7";"0";"2";"1";"2";"1";""
"202100042991";"124 826";"C01";"2";"7";"0";"2";"1";"2";"1";""
"202100042991";"124 827";"B01";"2";"7";"0";"2";"1";"1";"1";""
"202100042991";"124 828";"A01";"2";"7";"0";"2";"4";"26";"2";""
"202100042992";"124 823";"A01";"1";"7";"3";"0";"2";"1";"1";""
"202100042993";"124 822";"A01";"1";"31";"0";"2";"1";"1";"1";""
"202100042994";"124 821";"A01";"2";"7";"0";"0";"9";"26";"1";""
"202100042995";"124 819";"B01";"1";"7";"0";"2";"2";"16";"1";""
"202100042995";"124 820";"A01";"1";"31";"0";"2";"1";"7";"1";""
"202100042996";"124 817";"Z01";"2";"7";"0";"2";"1";"2";"1";""
"202100042996";"124 818";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100042997";"124 816";"A01";"3";"30";"0";"0";"8";"1";"1";""
"202100042998";"124 814";"Z01";"2";"7";"0";"2";"0";"15";"1";""
"202100042998";"124 815";"A01";"1";"30";"0";"2";"1";"1";"1";""
"202100042999";"124 812";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100042999";"124 813";"B01";"1";"7";"0";"2";"4";"1";"1";""
"202100043000";"124 810";"B01";"3";"30";"0";"2";"1";"1";"1";""
"202100043000";"124 811";"A01";"3";"7";"0";"2";"7";"15";"1";""
"202100043001";"124 809";"A01";"2";"7";"0";"1";"3";"19";"1";""
"202100043002";"124 806";"B01";"1";"31";"12";"2";"8";"21";"1";""
"202100043002";"124 807";"A01";"2";"7";"0";"2";"8";"9";"0";""
"202100043003";"124 804";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100043003";"124 805";"A01";"2";"7";"0";"2";"2";"15";"1";""
"202100043004";"124 803";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100043005";"124 801";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100043005";"124 802";"B01";"1";"7";"0";"2";"5";"1";"1";""
"202100043006";"124 799";"A01";"2";"7";"0";"2";"6";"15";"1";""
"202100043006";"124 800";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100043007";"124 797";"B01";"0";"7";"0";"2";"1";"1";"1";""
"202100043007";"124 798";"A01";"0";"50";"0";"2";"4";"19";"3";""
"202100043008";"124 795";"A01";"3";"7";"0";"2";"2";"9";"1";""
"202100043008";"124 796";"B01";"3";"1";"0";"0";"0";"0";"2";""
"202100043009";"124 793";"B01";"3";"7";"0";"2";"4";"1";"1";""
"202100043009";"124 794";"A01";"3";"10";"0";"2";"1";"0";"3";""
"202100043010";"124 789";"A01";"2";"10";"0";"2";"1";"1";"1";""
"202100043010";"124 790";"B01";"2";"7";"0";"2";"4";"1";"1";""
"202100043011";"124 788";"A01";"2";"10";"0";"0";"7";"14";"1";""
"202100043012";"124 786";"A01";"2";"7";"8";"4";"8";"1";"1";""
"202100043012";"124 787";"B01";"1";"40";"0";"2";"1";"1";"3";""
"202100043013";"124 785";"A01";"1";"7";"0";"1";"1";"15";"1";""
"202100043014";"124 784";"A01";"2";"32";"14";"2";"9";"1";"1";""
"202100043015";"124 783";"A01";"1";"7";"8";"0";"1";"16";"1";""
"202100043016";"124 782";"A01";"1";"7";"1";"0";"1";"1";"1";""
"202100043017";"124 781";"A01";"1";"30";"8";"0";"1";"14";"1";""
"202100043018";"124 779";"B01";"0";"2";"0";"2";"7";"26";"1";""
"202100043018";"124 780";"A01";"0";"7";"0";"2";"8";"26";"1";""
"202100043019";"124 777";"A01";"1";"30";"0";"2";"1";"0";"1";""
"202100043019";"124 778";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100043020";"124 775";"A01";"3";"7";"0";"2";"1";"1";"1";""
"202100043020";"124 776";"B01";"3";"7";"0";"2";"2";"1";"1";""
"202100043021";"124 774";"A01";"2";"33";"15";"0";"1";"13";"1";""
"202100043022";"124 772";"A01";"1";"7";"0";"2";"3";"1";"1";""
"202100043022";"124 773";"B01";"1";"2";"0";"2";"1";"1";"1";""
"202100043023";"124 771";"A01";"1";"7";"0";"1";"7";"1";"1";""
"202100043024";"124 770";"A01";"3";"7";"6";"0";"2";"16";"1";""
"202100043025";"124 768";"A01";"3";"7";"0";"2";"3";"26";"1";""
"202100043025";"124 769";"B01";"3";"1";"0";"2";"8";"19";"5";""
"202100043026";"124 766";"A01";"2";"1";"0";"2";"1";"1";"5";""
"202100043026";"124 767";"B01";"0";"7";"0";"2";"3";"16";"1";""
"202100043027";"124 764";"A01";"1";"7";"0";"2";"0";"1";"1";""
"202100043027";"124 765";"B01";"1";"7";"0";"2";"3";"0";"1";""
"202100043028";"124 763";"A01";"1";"7";"0";"1";"4";"4";"1";""
"202100043029";"124 761";"B01";"0";"7";"0";"2";"3";"1";"1";""
"202100043029";"124 762";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100043030";"124 759";"A01";"3";"7";"0";"2";"4";"1";"1";""
"202100043030";"124 760";"B01";"3";"7";"0";"2";"1";"2";"1";""
"202100043031";"124 757";"B01";"1";"32";"0";"2";"1";"1";"1";""
"202100043031";"124 758";"A01";"2";"7";"0";"2";"1";"15";"1";""
"202100043032";"124 756";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100043033";"124 754";"B01";"3";"50";"0";"2";"7";"19";"3";""
"202100043033";"124 755";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100043034";"124 751";"A01";"2";"7";"0";"2";"1";"9";"1";""
"202100043034";"124 752";"C01";"2";"7";"0";"2";"4";"2";"1";""
"202100043034";"124 753";"B01";"2";"7";"0";"2";"4";"2";"1";""
"202100043035";"124 749";"A01";"1";"30";"0";"2";"1";"1";"1";""
"202100043035";"124 750";"Z01";"1";"7";"0";"2";"6";"15";"0";""
"202100043036";"124 748";"A01";"3";"30";"0";"0";"2";"16";"1";""
"202100043037";"124 745";"A01";"2";"7";"0";"2";"1";"19";"1";""
"202100043037";"124 746";"B01";"2";"7";"0";"2";"7";"1";"1";""
"202100043037";"124 747";"C01";"1";"7";"0";"2";"1";"1";"1";""
"202100043038";"124 744";"B01";"3";"7";"8";"0";"3";"13";"1";""
"202100043039";"124 741";"C01";"2";"7";"0";"2";"1";"1";"1";""
"202100043039";"124 742";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100043039";"124 743";"A01";"2";"7";"0";"2";"0";"9";"1";""
"202100043040";"124 740";"A01";"1";"2";"0";"0";"7";"1";"1";""
"202100043041";"124 739";"A01";"3";"33";"10";"0";"1";"15";"1";""
"202100043042";"124 737";"B01";"1";"10";"0";"2";"1";"1";"0";""
"202100043042";"124 738";"A01";"1";"7";"0";"2";"4";"23";"1";""
"202100043043";"124 736";"A01";"1";"7";"0";"1";"1";"9";"1";""
"202100043044";"124 734";"B01";"3";"7";"0";"2";"1";"2";"1";""
"202100043044";"124 735";"A01";"3";"7";"0";"2";"2";"1";"0";""
"202100043045";"124 732";"A01";"1";"7";"0";"2";"8";"15";"1";""
"202100043045";"124 733";"B01";"1";"7";"0";"2";"1";"1";"1";""
"202100043046";"124 730";"B01";"1";"7";"0";"2";"2";"1";"1";""
"202100043046";"124 731";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202100043047";"124 729";"A01";"1";"7";"8";"0";"1";"26";"1";""
"202100043048";"124 727";"B01";"1";"32";"0";"2";"1";"21";"1";""
"202100043048";"124 728";"A01";"1";"3";"0";"2";"8";"15";"1";""
"202100043049";"124 725";"A01";"3";"33";"0";"9";"8";"1";"1";""
"202100043049";"124 726";"B01";"3";"13";"0";"2";"6";"16";"1";""
"202100043050";"124 722";"C01";"3";"7";"1";"0";"4";"26";"1";""
"202100043050";"124 723";"B01";"3";"43";"0";"2";"1";"1";"6";""
"202100043050";"124 724";"A01";"3";"7";"0";"2";"3";"11";"1";""
"202100043051";"124 720";"B01";"1";"10";"0";"0";"0";"0";"1";""
"202100043051";"124 721";"A01";"1";"33";"3";"0";"1";"17";"1";""
"202100043052";"124 718";"A01";"2";"33";"0";"2";"1";"2";"1";""
"202100043052";"124 719";"B01";"2";"10";"0";"2";"4";"2";"1";""
"202100043053";"124 717";"A01";"3";"7";"12";"1";"2";"1";"1";""
"202100043054";"124 715";"B01";"1";"80";"0";"2";"4";"23";"3";""
"202100043054";"124 716";"A01";"1";"7";"0";"2";"4";"2";"1";""
"202100043055";"124 714";"A01";"2";"1";"0";"1";"1";"21";"5";""
"202100043056";"124 712";"Z01";"2";"7";"0";"2";"2";"2";"2";""
"202100043056";"124 713";"A01";"2";"2";"0";"2";"4";"2";"1";""
"202100043057";"124 711";"A01";"2";"33";"0";"1";"1";"1";"1";""
"202100043058";"124 709";"A01";"1";"7";"0";"2";"1";"10";"2";""
"202100043058";"124 710";"B01";"1";"37";"0";"2";"3";"7";"2";"2"
"202100043059";"124 708";"A01";"2";"7";"0";"1";"7";"16";"2";""
"202100043060";"124 706";"A01";"1";"7";"0";"2";"6";"11";"2";""
"202100043060";"124 707";"B01";"1";"37";"0";"2";"2";"1";"6";"1"
"202100043061";"124 704";"A01";"1";"32";"0";"2";"2";"1";"1";""
"202100043061";"124 705";"Z01";"1";"7";"0";"2";"8";"11";"1";""
"202100043062";"124 703";"A01";"1";"1";"0";"1";"8";"1";"5";""
"202100043063";"124 701";"A01";"2";"1";"0";"2";"0";"21";"5";""
"202100043063";"124 702";"B01";"2";"10";"0";"2";"0";"14";"1";""
"202100043064";"124 699";"A01";"2";"1";"1";"2";"8";"17";"5";""
"202100043064";"124 700";"B01";"2";"7";"0";"0";"0";"24";"1";""
"202100043065";"124 697";"B01";"1";"1";"0";"2";"5";"1";"5";""
"202100043065";"124 698";"A01";"2";"7";"0";"2";"3";"9";"1";""
"202100043066";"124 695";"A01";"1";"30";"0";"2";"1";"17";"1";""
"202100043066";"124 696";"B01";"1";"7";"0";"2";"3";"15";"1";""
"202100043067";"124 693";"A01";"1";"7";"0";"2";"2";"19";"1";""
"202100043067";"124 694";"B01";"2";"33";"0";"2";"3";"1";"1";""
"202100043068";"124 692";"A01";"1";"30";"0";"1";"1";"1";"1";""
"202100043069";"124 690";"A01";"2";"7";"0";"2";"1";"9";"1";""
"202100043069";"124 691";"B01";"3";"7";"0";"2";"1";"1";"1";""
"202100043070";"124 688";"A01";"1";"7";"0";"2";"2";"15";"1";""
"202100043070";"124 689";"B01";"1";"31";"0";"2";"1";"1";"1";""
"202100043071";"124 685";"C01";" -1";"10";"0";"2";"3";"11";"1";""
"202100043071";"124 686";"B01";" -1";"33";"0";"2";"2";"2";"1";""
"202100043071";"124 687";"A01";" -1";"10";"0";"2";"6";"23";"1";""
"202100043072";"124 683";"A01";"1";"7";"0";"2";"1";"15";"1";""
"202100043072";"124 684";"B01";"1";"32";"0";"2";"2";"3";"1";""
"202100043073";"124 681";"B01";"1";"2";"0";"2";"8";"26";"1";""
"202100043073";"124 682";"A01";"1";"7";"0";"2";"2";"11";"1";""
"202100043074";"124 680";"A01";"2";"7";"0";"1";"3";"1";"1";""
"202100043075";"124 679";"A01";"2";"7";"0";"1";"1";"1";"1";""
"202100043076";"124 677";"A01";"1";"10";"0";"2";"7";"1";"1";""
"202100043076";"124 678";"B01";"1";"1";"0";"2";"8";"1";"5";""
"202100043077";"124 675";"B01";"0";"33";"0";"2";"8";"1";"1";""
"202100043077";"124 676";"A01";"1";"7";"0";"2";"2";"1";"1";""
"202100043078";"124 673";"A01";"1";"10";"0";"2";"5";"0";"1";""
"202100043078";"124 674";"B01";"1";"32";"0";"2";"1";"0";"1";""
"202100043079";"124 671";"B01";"1";"60";"0";"2";"1";"15";"5";""
"202100043079";"124 672";"A01";"1";"7";"0";"2";"7";"1";"1";""
"202100043080";"124 670";"A01";"3";"7";"10";"0";"0";"1";"1";""
"202100043081";"124 669";"A01";"3";"33";"6";"0";"1";"0";"1";""
"202100043082";"124 666";"A01";"1";"10";"0";"1";"1";"1";"1";""
"202100043083";"124 665";"A01";"1";"7";"0";"1";"1";"9";"1";""
"202100043084";"124 663";"B01";"1";"17";"6";"0";"8";"24";"6";""
"202100043084";"124 664";"A01";"1";"17";"1";"9";"2";"0";"1";""
"202100043085";"124 661";"B01";"3";"7";"0";"2";"6";"19";"1";""
"202100043085";"124 662";"A01";"1";"7";"0";"2";"1";"1";"1";""
"202100043086";"124 660";"A01";"2";"32";"0";"0";"0";"1";"1";""
"202100043087";"124 658";"A01";"2";"1";"0";"2";"2";"1";"5";""
"202100043087";"124 659";"B01";"1";"10";"0";"0";"3";"9";"1";""
"202100043088";"124 656";"B01";"1";"33";"0";"2";"1";"1";"1";""
"202100043088";"124 657";"A01";"1";"7";"0";"0";"4";"1";"1";""
"202100043089";"124 654";"A01";"1";"7";"0";"2";"8";"15";"1";""
"202100043089";"124 655";"B01";"2";"2";"0";"2";"1";"15";"1";""
"202100043090";"124 652";"A01";"1";"1";"0";"2";"1";"1";"5";""
"202100043090";"124 653";"B01";"1";"1";"0";"2";"4";"1";"5";""
"202100043091";"124 650";"B01";"1";"7";"0";"0";"4";"15";"1";""
"202100043091";"124 651";"A01";"1";"1";"14";"0";"1";"1";"5";""
