"Num_Acc";"id_usager";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202200048638";"984 061";"727 389";"A01";"1";"1";"1";"1";"1992";"0";"1";"0";" -1";"0";"0";" -1"
"202200048639";"984 059";"727 390";"A01";"10";"3";"4";"2";"1996";"5";"0";" -1";" -1";"3";"3";"1"
"202200048639";"984 062";"727 390";"A01";"1";"1";"1";"2";"1993";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200048640";"984 058";"727 387";"A01";"1";"1";"4";"1";"2001";"5";"8";"0";" -1";"0";"0";" -1"
"202200048640";"984 065";"727 392";"B01";"1";"1";"1";"1";"2000";"5";"1";"8";" -1";"0";"0";" -1"
"202200048640";"984 068";"727 392";"B01";"2";"2";"1";"1";"1999";"5";"1";"8";" -1";"0";"0";" -1"
"202200048640";"984 070";"727 392";"B01";"4";"2";"1";"1";"1996";"0";"1";"0";" -1";"0";"0";" -1"
"202200048640";"984 071";"727 392";"B01";"3";"2";"1";"1";"2020";"0";"1";"0";" -1";"0";"0";" -1"
"202200048641";"984 053";"727 384";"A01";"1";"1";"1";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048641";"984 055";"727 384";"A01";"2";"2";"4";"2";"2004";"0";"1";" -1";" -1";"0";"0";" -1"
"202200048642";"984 052";"727 383";"A01";"1";"1";"1";"1";"1999";"0";"1";"0";" -1";"0";"0";" -1"
"202200048642";"984 057";"727 388";"B01";"1";"1";"4";"1";"1989";"0";"2";"0";" -1";"0";"0";" -1"
"202200048643";"984 049";"727 382";"Z01";"10";"3";"3";"2";"1986";"9";"8";"8";" -1";"8";"3";"1"
"202200048643";"984 051";"727 382";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";"0";"0";" -1"
"202200048644";"984 046";"727 381";"A01";"1";"1";"1";"1";"1964";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048644";"984 056";"727 386";"B01";"1";"1";"4";"2";"1990";"1";"2";" -1";" -1";" -1";" -1";" -1"
"202200048645";"984 043";"727 379";"B01";"1";"1";"1";"2";"1983";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048645";"984 047";"727 379";"B01";"2";"2";"1";"1";"2009";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048645";"984 054";"727 385";"A01";"1";"1";"4";"1";"1984";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200048646";"984 044";"727 378";"A01";"1";"1";"1";"1";"1990";"1";"8";"0";" -1";"0";"0";" -1"
"202200048646";"984 048";"727 378";"A01";"10";"3";"4";"1";"1960";"1";"0";" -1";" -1";"2";"3";"1"
"202200048647";"984 042";"727 376";"B01";"1";"1";"4";"1";"1986";"0";"2";"0";" -1";"0";"0";" -1"
"202200048647";"984 045";"727 380";"A01";"4";"2";"1";"2";"2012";"0";"1";"0";" -1";"0";"0";" -1"
"202200048647";"984 050";"727 380";"A01";"1";"1";"1";"2";"1976";"0";"1";"0";" -1";"0";"0";" -1"
"202200048648";"984 041";"727 377";"A01";"1";"1";"4";"1";"1998";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200048649";"984 037";"727 373";"A01";"1";"1";"1";"1";"2004";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048649";"984 040";"727 375";"B01";"1";"1";"4";"1";"2004";"5";"2";" -1";" -1";"0";"0";" -1"
"202200048650";"984 034";"727 372";"B01";"1";"1";"3";"1";"1992";"1";"2";" -1";" -1";" -1";" -1";" -1"
"202200048650";"984 039";"727 374";"A01";"1";"1";"1";"2";"1995";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200048651";"984 031";"727 369";"A01";"1";"1";"1";"1";"2006";"3";"2";"0";" -1";" -1";" -1";" -1"
"202200048651";"984 036";"727 369";"A01";"10";"3";"4";"1";"1997";"0";"0";" -1";" -1";"2";"2";"1"
"202200048652";"984 029";"727 368";"A01";"1";"1";"1";"1";"1944";"9";"8";"0";" -1";" -1";" -1";" -1"
"202200048652";"984 033";"727 370";"B01";"1";"1";"3";"2";"1972";"3";"1";"0";" -1";" -1";" -1";" -1"
"202200048653";"984 027";"727 367";"B01";"10";"3";"4";"1";"1993";"5";"0";" -1";" -1";"3";"3";"1"
"202200048653";"984 030";"727 367";"B01";"1";"1";"4";"2";"1977";"0";"1";" -1";" -1";"0";"0";" -1"
"202200048653";"984 032";"727 371";"A01";"2";"2";"1";"2";"2002";"2";"1";"0";" -1";"0";"0";" -1"
"202200048653";"984 035";"727 371";"A01";"6";"2";"1";"1";"2007";"2";"1";" -1";" -1";"0";"0";" -1"
"202200048653";"984 038";"727 371";"A01";"1";"1";"1";"2";"1995";"2";"1";" -1";" -1";"0";"0";" -1"
"202200048654";"984 022";"727 363";"B01";"1";"1";"1";"1";"1981";"0";"1";"8";" -1";" -1";" -1";" -1"
"202200048654";"984 026";"727 366";"A01";"1";"1";"4";"1";"1985";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200048655";"984 020";"727 362";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200048655";"984 023";"727 362";"Z01";"10";"3";"4";"2";"2007";"5";"0";" -1";" -1";"3";"3";"2"
"202200048656";"984 021";"727 361";"A01";"1";"1";"4";"2";"1997";"0";"1";"0";" -1";"0";"0";" -1"
"202200048656";"984 025";"727 365";"B01";"2";"2";"4";"1";"1981";"0";"1";"0";" -1";"0";"0";" -1"
"202200048656";"984 028";"727 365";"B01";"1";"1";"1";"1";"1971";"4";"1";"0";" -1";"0";"0";" -1"
"202200048657";"984 014";"727 358";"A01";"2";"2";"4";"1";"2000";"9";"1";" -1";" -1";"0";"0";" -1"
"202200048657";"984 017";"727 358";"A01";"1";"1";"1";"1";"1999";"9";"1";" -1";" -1";"0";"0";" -1"
"202200048658";"984 016";"727 359";"B01";"1";"1";"1";" -1";"";" -1";"8";" -1";" -1";" -1";" -1";" -1"
"202200048658";"984 024";"727 364";"A01";"1";"1";"4";"2";"1966";"9";"1";" -1";" -1";" -1";" -1";" -1"
"202200048659";"984 013";"727 357";"A01";"1";"1";"1";"1";"1972";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200048659";"984 018";"727 360";"B01";"1";"1";"4";"2";"1984";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048660";"984 011";"727 356";"A01";"10";"3";"4";"1";"1980";"0";"0";" -1";" -1";"3";"3";"3"
"202200048660";"984 012";"727 356";"A01";"10";"3";"4";"1";"1984";"5";"0";" -1";" -1";"3";"3";"3"
"202200048660";"984 015";"727 356";"A01";"2";"2";"1";"1";"2006";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200048660";"984 019";"727 356";"A01";"1";"1";"4";"1";"2006";"5";"2";"6";" -1";" -1";" -1";" -1"
"202200048661";"984 004";"727 349";"A01";"1";"1";"1";"1";"1974";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200048661";"984 008";"727 353";"B01";"1";"1";"4";"1";"1994";"0";"1";"8";" -1";" -1";" -1";" -1"
"202200048662";"984 005";"727 350";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200048662";"984 009";"727 354";"A01";"1";"1";"4";"2";"1967";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200048663";"984 003";"727 348";"A01";"1";"1";"4";"1";"1946";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048664";"984 000";"727 346";"A01";"2";"2";"4";"2";"2001";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200048664";"984 002";"727 346";"A01";"1";"1";"4";"2";"2003";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200048665";"983 996";"727 343";"A01";"1";"1";"2";"1";"1984";"5";"0";" -1";" -1";"0";"0";" -1"
"202200048666";"983 997";"727 344";"A01";"1";"1";"4";"1";"1994";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200048667";"983 991";"727 340";"A01";"1";"1";"1";"2";"1971";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048667";"983 998";"727 345";"B01";"1";"1";"4";"1";"2007";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200048667";"983 999";"727 345";"B01";"2";"2";"4";"1";"2006";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200048668";"983 990";"727 338";"A01";"1";"1";"1";"2";"2001";"2";"1";"0";" -1";" -1";" -1";" -1"
"202200048668";"983 995";"727 342";"B01";"1";"1";"4";"1";"1970";"1";"2";"6";" -1";" -1";" -1";" -1"
"202200048669";"983 988";"727 337";"A01";"1";"1";"4";"1";"1974";"0";"8";"8";" -1";" -1";" -1";" -1"
"202200048670";"983 992";"727 339";"A01";"10";"3";"4";"1";"1975";"1";"0";" -1";" -1";"3";"3";"1"
"202200048670";"983 994";"727 339";"A01";"1";"1";"1";"1";"1973";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048671";"983 986";"727 335";"A01";"1";"1";"4";"1";"1986";"5";"2";"6";"9";"0";"0";" -1"
"202200048672";"983 982";"727 332";"A01";"1";"1";"4";"1";"1990";"1";"0";" -1";" -1";" -1";" -1";" -1"
"202200048673";"983 975";"727 325";"A01";"1";"1";"2";"1";"1960";"5";"2";"6";" -1";"0";"0";" -1"
"202200048674";"983 978";"727 328";"B01";"1";"1";"4";"1";"1969";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200048674";"983 981";"727 331";"A01";"2";"2";"1";"1";"1970";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048674";"983 983";"727 331";"A01";"1";"1";"1";"1";"1955";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048675";"983 971";"727 323";"A01";"2";"2";"4";"1";"1979";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200048675";"983 974";"727 323";"A01";"1";"1";"1";"1";"1980";"4";"1";"0";" -1";"0";"0";" -1"
"202200048675";"983 980";"727 330";"C01";"1";"1";"1";"2";"2001";"0";"1";"0";" -1";"0";"0";" -1"
"202200048675";"983 984";"727 334";"B01";"1";"1";"4";"2";"1984";"0";"1";"0";" -1";"0";"0";" -1"
"202200048676";"983 972";"727 322";"A01";"1";"1";"3";"2";"1979";"1";"2";"8";" -1";" -1";" -1";" -1"
"202200048676";"983 979";"727 329";"B01";"1";"1";"1";"1";"1983";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048677";"983 969";"727 321";"B01";"2";"2";"1";"1";"2008";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200048677";"983 970";"727 321";"B01";"1";"1";"4";"1";"1976";"9";"1";"0";" -1";" -1";" -1";" -1"
"202200048677";"983 976";"727 326";"A01";"1";"1";"1";"1";"1977";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048678";"983 967";"727 319";"A01";"1";"1";"4";"1";"1976";"4";"1";"0";" -1";" -1";" -1";" -1"
"202200048678";"983 977";"727 327";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200048679";"983 964";"727 318";"A01";"1";"1";"3";"1";"2000";"0";"2";"6";" -1";"0";"0";" -1"
"202200048680";"983 960";"727 314";"Z01";"10";"3";"4";"2";"1999";"3";"8";"8";" -1";"4";"3";"1"
"202200048680";"983 963";"727 314";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200048681";"983 959";"727 315";"A01";"1";"1";"4";"1";"2001";"1";"1";"0";" -1";"0";"0";" -1"
"202200048682";"983 953";"727 311";"B01";"1";"1";"4";"2";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048682";"983 957";"727 311";"B01";"2";"2";"1";"2";"2005";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048682";"983 962";"727 317";"A01";"2";"2";"1";"2";"1979";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048682";"983 965";"727 317";"A01";"9";"2";"1";"2";"1978";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048682";"983 966";"727 317";"A01";"1";"1";"1";"1";"1977";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048683";"983 956";"727 313";"A01";"1";"1";"1";"1";"1934";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048683";"983 961";"727 316";"B01";"2";"1";"4";"2";"1987";"4";"2";"0";" -1";" -1";" -1";" -1"
"202200048684";"983 950";"727 309";"A01";"1";"1";"3";"1";"1986";"5";"2";"0";" -1";"0";"0";" -1"
"202200048685";"983 949";"727 308";"B01";"1";"1";"4";"1";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048685";"983 954";"727 312";"A01";"1";"1";"1";"1";"2003";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200048686";"983 945";"727 305";"B01";"1";"1";"4";"2";"1998";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048686";"983 951";"727 310";"A01";"1";"1";"1";"1";"2001";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048686";"983 952";"727 310";"A01";"2";"2";"4";"2";"1999";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048686";"983 955";"727 310";"A01";"3";"2";"1";"2";"2003";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048686";"983 958";"727 310";"A01";"4";"2";"1";"1";"1998";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048687";"983 947";"727 306";"B01";"1";"1";"4";"2";"2004";"2";"8";" -1";" -1";" -1";" -1";" -1"
"202200048687";"983 948";"727 307";"A01";"1";"1";"1";"1";"1969";"3";"1";" -1";" -1";" -1";" -1";" -1"
"202200048688";"983 944";"727 304";"A01";"1";"1";"4";"1";"1964";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200048689";"983 939";"727 302";"A01";"1";"1";"3";"2";"1957";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048689";"983 940";"727 302";"A01";"3";"2";"1";"2";"2017";"5";"1";"3";" -1";"0";"0";" -1"
"202200048689";"983 942";"727 302";"A01";"2";"2";"1";"1";"1957";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048689";"983 943";"727 302";"A01";"5";"2";"1";"2";"2013";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048689";"983 946";"727 302";"A01";"4";"2";"1";"1";"2015";"5";"1";"3";" -1";"0";"0";" -1"
"202200048690";"983 938";"727 301";"B01";"1";"1";"1";"1";"1986";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048690";"983 941";"727 303";"A01";"1";"1";"4";"1";"1992";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200048691";"983 934";"727 298";"A01";"1";"1";"4";"1";"1969";"0";"2";"6";" -1";"0";"0";" -1"
"202200048692";"983 926";"727 291";"A01";"1";"1";"3";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048692";"983 930";"727 291";"A01";"2";"2";"3";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048693";"983 933";"727 296";"A01";"1";"1";"1";"1";"1984";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048693";"983 937";"727 300";"B01";"1";"1";"4";"1";"1966";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200048694";"983 927";"727 292";"B01";"1";"1";"4";"2";"1964";"9";"2";"6";" -1";" -1";" -1";" -1"
"202200048694";"983 931";"727 292";"B01";"10";"3";"4";"2";"1964";"5";"0";" -1";" -1";"3";"3";"1"
"202200048694";"983 935";"727 297";"A01";"1";"1";"1";"1";"1938";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048695";"983 928";"727 293";"C01";"1";"1";"1";"1";"1992";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048695";"983 932";"727 295";"B01";"1";"1";"4";"1";"1975";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048695";"983 936";"727 299";"A01";"1";"1";"1";"1";"1999";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202200048696";"983 925";"727 290";"A01";"1";"1";"1";"1";"1930";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048696";"983 929";"727 294";"B01";"1";"1";"4";"1";"1956";"0";"2";"6";" -1";" -1";" -1";" -1"
"202200048697";"983 924";"727 289";"A01";"1";"1";"4";"1";"1988";"9";"2";"6";" -1";" -1";" -1";" -1"
"202200048698";"983 920";"727 286";"A01";"1";"1";"3";"1";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048698";"983 923";"727 286";"A01";"2";"2";"1";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048699";"983 917";"727 285";"Z01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202200048699";"983 919";"727 285";"Z01";"10";"3";"4";"1";"1980";"4";"4";" -1";" -1";"2";"B";"2"
"202200048700";"983 914";"727 283";"A01";"1";"1";"1";"2";"1995";"0";"8";"8";" -1";" -1";" -1";" -1"
"202200048700";"983 918";"727 283";"A01";"10";"3";"4";"2";"2017";"0";"8";"8";" -1";"1";"3";"2"
"202200048701";"983 916";"727 284";"A01";"1";"1";"1";"1";"1974";"4";"1";"8";" -1";"0";"0";" -1"
"202200048701";"983 921";"727 287";"B01";"1";"1";"4";"1";"1984";"0";"8";"0";" -1";"0";"0";" -1"
"202200048702";"983 912";"727 281";"A01";"1";"1";"1";"1";"1987";"1";"1";"0";" -1";"0";"0";" -1"
"202200048702";"983 915";"727 281";"A01";"10";"3";"4";"1";"2009";"2";"0";" -1";" -1";"1";"3";"1"
"202200048703";"983 910";"727 280";"A01";"1";"1";"2";"2";"1955";"5";"0";" -1";" -1";"0";"0";" -1"
"202200048704";"983 909";"727 278";"B01";"1";"1";"4";"1";"1995";"9";"1";" -1";" -1";"0";"0";" -1"
"202200048704";"983 911";"727 279";"C01";"1";"1";"1";"2";"1999";"9";"1";" -1";" -1";"0";"0";" -1"
"202200048704";"983 913";"727 282";"D01";"1";"1";"1";"2";"1998";"9";"1";" -1";" -1";"0";"0";" -1"
"202200048704";"983 922";"727 288";"A01";"1";"1";"1";"1";"1968";"0";"1";" -1";" -1";"0";"0";" -1"
"202200048705";"983 905";"727 275";"A01";"10";"3";"3";"2";"1954";"0";"0";" -1";" -1";"2";"3";"1"
"202200048705";"983 907";"727 275";"A01";"1";"1";"1";"1";"1976";"0";"1";" -1";" -1";"0";"0";" -1"
"202200048706";"983 902";"727 274";"C01";"1";"1";"4";"1";"1986";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048706";"983 904";"727 276";"B01";"1";"1";"4";"1";"1977";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048706";"983 908";"727 277";"A01";"1";"1";"4";"1";"1999";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048707";"983 900";"727 271";"A01";"1";"1";"1";"1";"1982";"1";"2";"0";" -1";"0";"0";" -1"
"202200048707";"983 906";"727 271";"A01";"10";"3";"4";"2";"1950";"5";"0";" -1";" -1";"4";"3";"1"
"202200048708";"983 899";"727 270";"B01";"1";"1";"4";"1";"1989";"0";"1";" -1";" -1";"0";"0";" -1"
"202200048708";"983 901";"727 272";"A01";"1";"1";"2";"1";"1927";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048709";"983 898";"727 269";"B01";"1";"1";"3";"1";"1969";"5";"2";"0";" -1";" -1";" -1";" -1"
"202200048709";"983 903";"727 273";"A01";"1";"1";"1";"2";"1999";"0";"1";"8";" -1";" -1";" -1";" -1"
"202200048710";"983 893";"727 267";"A01";"1";"1";"1";"2";"2000";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200048710";"983 897";"727 267";"A01";"10";"3";"4";"2";"1959";"1";"0";" -1";" -1";"4";"3";"1"
"202200048711";"983 891";"727 266";"A01";"1";"1";"1";"1";"1963";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200048711";"983 894";"727 266";"A01";"10";"3";"3";"2";"1959";"5";"0";" -1";" -1";"4";"3";"1"
"202200048712";"983 889";"727 265";"A01";"1";"1";"1";"1";"1994";"4";"8";"0";" -1";" -1";" -1";" -1"
"202200048712";"983 892";"727 265";"A01";"2";"2";"1";"1";"1982";"4";"1";"4";" -1";" -1";" -1";" -1"
"202200048712";"983 896";"727 265";"A01";"10";"3";"2";"1";"1939";"0";"0";" -1";" -1";"3";"3";"1"
"202200048713";"983 888";"727 263";"B01";"1";"1";"4";"1";"1951";"5";"0";" -1";" -1";"0";"0";" -1"
"202200048713";"983 895";"727 268";"A01";"1";"1";"1";"1";"1970";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048714";"983 886";"727 262";"A01";"1";"1";"3";"1";"2006";"5";"2";"6";" -1";"0";"0";" -1"
"202200048714";"983 890";"727 264";"B01";"1";"1";"1";"2";"1991";"5";"8";" -1";" -1";"0";"0";" -1"
"202200048715";"983 882";"727 258";"A01";"1";"1";"3";"2";"1984";"1";"1";" -1";" -1";"0";"0";" -1"
"202200048716";"983 885";"727 260";"A01";"1";"1";"1";"1";"1973";"0";"1";"8";" -1";"0";"0";" -1"
"202200048716";"983 887";"727 261";"B01";"1";"1";"4";"2";"1971";"0";"2";"8";" -1";"0";"0";" -1"
"202200048717";"983 880";"727 256";"B01";"1";"1";"4";"1";"2006";"5";"2";"8";" -1";" -1";" -1";" -1"
"202200048717";"983 883";"727 259";"A01";"1";"1";"1";"2";"1997";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200048718";"983 881";"727 257";"A01";"10";"3";"4";"1";"1960";"1";"8";"8";" -1";"4";"3";"2"
"202200048718";"983 884";"727 257";"A01";"1";"1";"4";"1";"1964";"1";"2";"0";" -1";"0";"0";" -1"
"202200048719";"983 879";"727 255";"A01";"1";"1";"3";"1";"2007";"5";"2";"6";" -1";"0";"0";" -1"
"202200048720";"983 876";"727 252";"A01";"1";"1";"4";"1";"2003";"9";"2";"8";" -1";" -1";" -1";" -1"
"202200048721";"983 875";"727 251";"A01";"1";"1";"1";"2";"1963";"9";"1";"8";" -1";" -1";" -1";" -1"
"202200048721";"983 878";"727 254";"B01";"1";"1";"4";"1";"1949";"5";"8";"0";" -1";" -1";" -1";" -1"
"202200048722";"983 872";"727 249";"B01";"1";"1";"4";"1";"1948";"5";"2";"8";" -1";"0";"0";" -1"
"202200048722";"983 877";"727 253";"A01";"1";"1";"1";"2";"1959";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048723";"983 868";"727 247";"A01";"1";"1";"4";"2";"2001";"1";"8";"0";" -1";" -1";" -1";" -1"
"202200048723";"983 873";"727 250";"B01";"1";"1";"1";"1";"1971";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048724";"983 863";"727 243";"A01";"1";"1";"4";"1";"2001";"0";"2";"0";" -1";" -1";" -1";" -1"
"202200048724";"983 867";"727 246";"B01";"3";"2";"1";"1";"2014";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048724";"983 869";"727 246";"B01";"5";"2";"1";"1";"2015";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048724";"983 870";"727 246";"B01";"4";"2";"1";"2";"2012";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048724";"983 874";"727 246";"B01";"1";"1";"1";"2";"1979";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048725";"983 860";"727 242";"A01";"10";"3";"4";"2";"1936";"3";"0";" -1";" -1";"3";"3";"1"
"202200048725";"983 862";"727 242";"A01";"1";"1";"1";"2";"1941";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200048726";"983 865";"727 244";"B01";"1";"1";"3";"2";"2015";"5";"0";" -1";" -1";"0";"0";" -1"
"202200048726";"983 866";"727 245";"A01";"1";"1";"1";"1";"1985";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048727";"983 855";"727 240";"A01";"1";"1";"1";"2";"1979";"1";"1";"8";" -1";" -1";" -1";" -1"
"202200048727";"983 857";"727 240";"A01";"10";"3";"4";"1";"2009";"0";"0";" -1";" -1";"2";"3";"1"
"202200048728";"983 853";"727 239";"A01";"1";"1";"1";"2";"1989";"2";"1";"0";" -1";" -1";" -1";" -1"
"202200048728";"983 859";"727 241";"B01";"1";"1";"3";"1";"1964";"4";"2";"7";" -1";" -1";" -1";" -1"
"202200048729";"983 852";"727 238";"A01";"1";"1";"4";"1";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048729";"983 854";"727 238";"A01";"9";"2";"3";"2";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048729";"983 856";"727 238";"A01";"8";"2";"3";"1";"1966";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048729";"983 858";"727 238";"A01";"2";"2";"3";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048729";"983 861";"727 238";"A01";"3";"2";"4";"1";"2006";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048729";"983 864";"727 238";"A01";"7";"2";"3";"2";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048730";"983 846";"727 233";"A01";"1";"1";"1";"1";"2006";"0";"2";"0";" -1";"0";"0";" -1"
"202200048730";"983 849";"727 237";"B01";"1";"1";"3";"1";"2001";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202200048731";"983 843";"727 228";"B01";"1";"1";"4";"1";"1961";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200048731";"983 848";"727 235";"A01";"2";"2";"4";"1";"2003";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048731";"983 851";"727 235";"A01";"1";"1";"4";"1";"2003";"5";"1";"0";" -1";" -1";" -1";" -1"
"202200048732";"983 837";"727 225";"A01";"10";"3";"4";"2";"1993";"0";"0";" -1";" -1";"3";"3";"1"
"202200048732";"983 838";"727 225";"A01";"1";"1";"1";"2";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048733";"983 834";"727 222";"A01";"1";"1";"4";"1";"1967";"0";"8";"0";" -1";" -1";" -1";" -1"
"202200048733";"983 839";"727 226";"B01";"1";"1";"1";"1";"1997";"1";"1";"0";" -1";" -1";" -1";" -1"
"202200048733";"983 841";"727 229";"C01";"1";"1";"1";"1";"1940";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048733";"983 847";"727 234";"D01";"1";"1";"1";"1";"1971";"0";"1";"0";" -1";" -1";" -1";" -1"
"202200048734";"983 831";"727 221";"B01";"1";"1";"3";"2";"1972";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048734";"983 835";"727 223";"A01";"1";"1";"3";"1";"1974";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048735";"983 828";"727 220";"B01";"2";"2";"4";"1";"1992";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048735";"983 833";"727 220";"B01";"1";"1";"4";"1";"1985";"5";"1";" -1";" -1";"0";"0";" -1"
"202200048735";"983 836";"727 224";"A01";"1";"1";"1";"1";"1994";"4";"1";" -1";" -1";"0";"0";" -1"
"202200048736";"983 830";"727 219";"A01";"10";"3";"4";"1";"1979";"1";"0";" -1";" -1";"3";"3";"1"
"202200048736";"983 832";"727 219";"A01";"1";"1";"1";"1";"1951";"5";"1";"8";" -1";" -1";" -1";" -1"
"202200048737";"983 827";"727 218";"A01";"1";"1";"1";"1";"1956";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202200048737";"983 829";"727 218";"A01";"10";"3";"4";"2";"2002";"0";"0";" -1";" -1";"4";"3";"3"
"202200048738";"983 825";"727 216";"B01";"1";"1";"1";"1";"1954";"5";"1";"0";" -1";"0";"0";" -1"
"202200048738";"983 826";"727 217";"A01";"1";"1";"4";"1";"1997";"5";"2";"6";" -1";"0";"0";" -1"
"202200048739";"983 820";"727 211";"A01";"2";"2";"2";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
