"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202200039897";"4";"6";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"7";"0";"3";"50"
"202200039898";"3";"12";" -1";"N/A";"2";"2";"0";"1";"22";"630";"2";"";" -1";"2";"0";"1";"80"
"202200039899";"7";"5";"0";"N/A";"2";"2";"0";"2";"13";"790";"1";"";" -1";"1";"0";"1";"80"
"202200039900";"6";"N/A";"0";"N/A";" -1";" -1";"0";"1";"(1)";"(1)";"1";"";"3";"1";"0";"1";"50"
"202200039901";"3";"512";" -1";"N/A";"2";"2";"3";"1";"8";"645";"1";"";" -1";"1";"5";"1";"50"
"202200039902";"3";"18";" -1";"D";"2";"2";"0";"1";"54";"500";"1";"";" -1";"1";"0";"1";"80"
"202200039903";"6";"N/A";" -1";"N/A";" -1";" -1";"0";"1";"(1)";"(1)";"1";"";"4";"9";"0";"8";" -1"
"202200039904";"3";"408";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"0";"3";"80"
"202200039905";"3";"151";" -1";"N/A";"2";"2";"0";"3";"40";"500";"3";"";" -1";"2";"0";"3";"80"
"202200039906";"3";"31";"0";"N/A";"2";"2";"0";"2";"58";"857";"3";"";" -1";"7";"0";"4";"50"
"202200039907";"3";"419";"0";"N/A";"2";"2";"0";"3";"15";"600";"3";"";" -1";"2";"0";"1";"70"
"202200039908";"3";"1003";"0";"N/A";"2";"2";"0";"1";"6";"885";"1";"";" -1";"1";"0";"1";"70"
"202200039909";"3";"940";" -1";"N/A";"2";"2";"0";"1";"8";"800";"1";"";" -1";"2";"0";"1";"80"
"202200039910";"2";"RN346   29.300 A 34.350";"0";"N/A";"3";"4";"0";"1";"32";"0";"2";"";" -1";"9";"0";"1";"90"
"202200039911";"2";"RN88";"0";"N/A";"3";"6";"0";"4";"51";"568";"3";"";" -1";"1";"0";"1";"90"
"202200039912";"3";"904";" -1";"N/A";"2";"2";"0";"2";"9";"400";"1";"";" -1";"1";"0";"3";"80"
"202200039913";"1";"AUTOROUTE A6";"0";"N/A";"3";"6";"0";"2";"18";"500";"3";"";" -1";"1";"0";"2";"110"
"202200039914";"1";"89";"0";"A";"3";"4";"0";"1";"265";"560";"1";"";" -1";"2";"0";"1";"130"
"202200039915";"1";"77";"0";"N/A";"3";"4";"0";"1";"45";"900";"1";"";" -1";"2";"0";"2";"130"
"202200039916";"1";"AUTOROUTE A86";"0";"N/A";"2";"2";"0";"1";"51";"799";"1";"";" -1";"1";"1";"1";"70"
"202200039917";"1";"A35";"0";"N/A";"3";"4";"0";"1";"233";"600";"1";"";" -1";"2";"0";"1";"130"
"202200039918";"1";"AUTOROUTE A86";"0";"N/A";"3";"6";"0";"1";"51";"549";"1";"";" -1";"1";"0";"1";"70"
"202200039919";"3";"6";" -1";"N/A";"2";"2";"0";"1";"48";"0";"1";"";" -1";"9";"8";"1";"50"
"202200039920";"3";"619";"0";"N/A";"2";"2";"0";"1";"19";"450";"1";"";" -1";"2";"9";"1";"50"
"202200039921";"1";"86";"0";"N/A";"1";"4";"0";"1";"7";"900";"1";"";" -1";"1";"0";"1";"90"
"202200039922";"3";"N/A";" -1";"N/A";"2";"2";"0";"1";"3";"430";"1";"";" -1";"1";"8";"1";"50"
"202200039923";"1";"86";"0";"N/A";" -1";"2";"0";"1";"6";"900";"2";"";" -1";"1";"0";"1";"90"
"202200039924";"1";"A13";"0";"N/A";"1";"3";"0";"1";"42";"200";"1";"";" -1";"1";"0";"1";"130"
"202200039925";"3";"54";" -1";"N/A";"2";"2";"0";"1";"6";"670";"1";"";" -1";"2";"0";"1";"50"
"202200039926";"1";"AUTOROUTE A1";"0";"N/A";"3";"6";"0";"1";"1";"700";"1";"";" -1";"1";"1";"1";"90"
"202200039927";"2";"RN 104";"0";"N/A";"3";"4";"0";"1";"17";"100";"1";"";" -1";"1";"0";"3";"110"
"202200039928";"2";"7";"0";"N";" -1";"2";"0";"1";"93";"680";"1";"";" -1";"1";"0";"1";"80"
"202200039929";"1";"A86 INT";"0";"N/A";"1";"5";"0";"1";"37";"299";"1";"";" -1";"1";"0";"1";"90"
"202200039930";"1";"A4";"0";"N/A";" -1";"4";"0";"1";"6";"599";"1";"";" -1";"1";"0";"1";"90"
"202200039931";"3";"938";"0";"N/A";"2";"2";"0";"2";"29";"775";"2";"";" -1";"9";"0";"1";"80"
"202200039932";"2";"RN104";"0";"N/A";" -1";"4";"0";"1";"10";"600";"1";"";" -1";"1";"2";"1";"110"
"202200039933";"3";"38";"0";"E";"2";"2";"0";"1";"0";"50";"4";"";" -1";"2";"0";"1";" -1"
"202200039934";"2";"RN104";"0";"N/A";" -1";"4";"0";"1";"10";"600";"1";"";" -1";"1";"2";"1";"110"
"202200039935";"4";"DIDEROT                             (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200039936";"7";"MARECHAL FOCH (RUE DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"1";"30"
"202200039937";"4";"AVE DU TRUC";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200039938";"3";"RD154";"0";"N/A";"2";"2";"0";"1";"16";"435";"1";"";" -1";"1";"0";"1";"80"
"202200039939";"4";"BOULLE ALLEE ANDRE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200039940";"3";"N/A";" -1";"N/A";"2";"2";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";" -1"
"202200039941";"3";"VANVES BOULEVARD N° IMPAIRS";"0";"N/A";" -1";"1";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"50"
"202200039942";"3";"D2E7";"0";"N/A";"2";"2";"0";"1";"1";"380";"1";"";" -1";"1";"0";"1";"80"
"202200039943";"4";"tsoundzou-Maternelle (rue de la)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200039944";"4";"mamoudzou centre-Haladi Selemani ( rue )";"0";"N/A";"2";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200039945";"4";"68";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202200039946";"3";"32";"0";"A";"2";"2";"0";"2";"18";"63";"2";"";" -1";"2";"0";"3";"80"
"202200039947";"4";"LAFOSSE PERE(RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200039948";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";"4";"2";"9";"4";"50"
"202200039949";"4";"GUILLOTIERE (DE LA)                 (PT)";"0";"N/A";"1";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200039950";"3";"1016";" -1";"N/A";"3";"4";"0";"1";"10";"515";"1";"";" -1";"2";"0";"1";"110"
"202200039951";"4";"LACASSAGNE                          (AV)";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"1";"30"
"202200039952";"4";"GABRIEL BOUDARIAS                   (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202200039953";"4";"CREQUI (DE)                         (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200039954";"3";"205";" -1";"N/A";"2";"2";"0";"1";"2";"220";"1";"";" -1";"2";"0";"1";"80"
"202200039955";"4";"CHAMPVERT (DE)                      (R )";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";" -1";"1";"9";"1";"50"
"202200039956";"1";"A55-Sens Martigues vers Marseille";"0";"N/A";" -1";"3";"0";"2";"7";"0";"3";"";" -1";"1";"0";"1";"90"
"202200039957";"4";"PROVINCES (DES)                     (BD)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200039958";"1";"A507 sens Marseille - Aubagne";"0";"N/A";"1";"3";"0";"1";"7";"500";"1";"";" -1";"1";"1";"1";"70"
"202200039959";"1";"A7-Sens Marseille vers Lyon";"0";"N/A";"1";"2";"0";"1";"258";"0";"1";"";" -1";"1";"0";"1";"90"
"202200039960";"2";"TOUTES RUES";"0";"N/A";"3";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"110"
"202200039961";"1";"A7-Sens Marseille vers Lyon";"0";"N/A";"1";"3";"0";"1";"280";"0";"1";"";" -1";"1";"0";"1";"90"
"202200039962";"4";"PAOLI DU NR 21 AU 45 -BLD";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200039963";"1";"A55-Sens Marseille vers Martigues";"0";"N/A";" -1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"1";"1";"50"
"202200039964";"4";"CARRIERES    RUE DES";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200039965";"4";"RUE DU PILEU";"0";"N/A";"2";"2";"0";"1";"8";"0";"1";"";" -1";"1";"0";"1";"50"
"202200039966";"1";"A50-Sens Aubagne vers Marseille";"0";"N/A";" -1";"3";"0";"1";"11";"300";"1";"";" -1";"1";"0";"1";"90"
"202200039967";"3";"AV HENRI BARBUSSE";"0";"N/A";"2";"2";"0";"1";"0";"100";"3";"";" -1";"1";"5";"8";"50"
"202200039968";"1";"A55-Sens Martigues vers Marseille";"0";"N/A";"1";"3";"0";"1";"11";"0";"1";"";" -1";"1";"0";"1";"90"
"202200039969";"4";"RUE DE MANDRES";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"1";"50"
"202200039970";"1";"A7-Sens Marseille vers Lyon";"0";"N/A";" -1";"2";"0";"1";"278";"0";"1";"";" -1";"1";"0";"1";"90"
"202200039971";"3";"LECLERC (RUE GENERAL-)";"0";"N/A";"2";"2";"0";"1";"0";"200";"1";"";" -1";"1";"0";"1";"50"
"202200039972";"3";"JOHN KENNEDY (AVENUE)";"0";"N/A";"3";"4";"0";"1";"2";"69";"1";"";" -1";"1";"0";"3";"50"
"202200039973";"1";"A57";"0";"N/A";"3";"5";"0";"1";"6";"699";"1";"";" -1";"1";"0";"1";"70"
"202200039974";"3";"8 MAI 1945 (AVENUE DU)";"0";"N/A";"3";"4";"0";"1";"59";"20";"1";"";" -1";"1";"0";"1";"50"
"202200039975";"1";"A50";"0";"N/A";"3";"6";"0";"1";"47";"319";"1";"";" -1";"1";"0";"1";"130"
"202200039976";"3";"ETATS UNIS BOULEVARD DES (SECTEUR 102)";"0";"N/A";"2";"2";"0";"1";"33";"657";"1";"";" -1";"1";"0";"1";"30"
"202200039977";"1";"A72";"0";"N/A";"2";"2";"0";"1";"0";"800";"2";"";" -1";"2";"8";"2";"70"
"202200039978";"4";"CLEMENCEAU (AVE GEORGES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200039979";"1";"AUTOROUTE A25";"0";"N/A";" -1";"6";"0";"1";"8";"399";"1";"";" -1";"1";"0";"1";"90"
"202200039980";"4";"BOURGEOIS (BD LEON)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200039981";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200039982";"3";"ROUVROY (de)";"0";"N/A";"2";"2";"0";"1";"25";"1616";"2";"";" -1";"2";"0";"4";"50"
"202200039983";"3";"POISSY (DE)";"0";"N/A";"2";"2";"0";"1";"10";"320";"1";"";" -1";"1";"0";"1";"80"
"202200039984";"1";"AUTOROUTE A6";"0";"N/A";"1";"3";"0";"1";"34";"0";"1";"";" -1";"2";"0";"2";"110"
"202200039985";"1";"86";"0";"N/A";"1";"2";"0";"1";"52";"799";"1";"";" -1";"1";"1";"1";"70"
"202200039986";"3";"RD 142 Glandée au grand veneur";"0";"N/A";"2";"2";"0";"2";"10";"265";"1";"";" -1";"1";"5";"1";"70"
"202200039987";"2";"RN 104";"0";"N/A";"3";"4";"0";"1";"36";"0";"1";"";" -1";"2";"0";"1";"90"
"202200039988";"3";"ROYALE (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"650";"1";"";" -1";"1";"0";"1";"30"
"202200039989";"2";"RN 449";"0";"N/A";"1";"3";"0";"1";"0";"144";"1";"";" -1";"2";"0";"1";"70"
"202200039990";"3";"RD 142 Glandée au grand veneur";"0";"N/A";"2";"2";"0";"1";"10";"265";"1";"";" -1";"1";"0";"1";"90"
"202200039991";"2";"RN 104";"0";"N/A";"1";"2";"0";"1";"56";"689";"1";"";" -1";"2";"0";"1";"110"
"202200039992";"4";"PHILIPPE (PLACE JOSEPH)";"0";"N/A";"1";"0";"0";"2";"0";"1";"2";"";" -1";"1";"0";"1";"50"
"202200039993";"1";"86";"0";"N/A";"1";"2";"0";"2";"78";"800";"2";"";" -1";"2";"1";"1";"90"
"202200039994";"7";"JEAN JAURES                         (AV)";"0";"N/A";"2";"2";"0";"1";"3";"0";"1";"";" -1";"1";"0";"1";"50"
"202200039995";"1";"86";"0";"N/A";"1";"4";"0";"2";"75";"199";"3";"";" -1";"2";"1";"1";"70"
"202200039996";"4";"N/A";"0";"N/A";"2";"2";"1";"2";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"50"
"202200039997";"1";"86";"0";"N/A";" -1";"2";"0";"4";"78";"849";"2";"";" -1";"3";"1";"1";"70"
"202200039998";"7";"GENAS (DE)                          (RO)";"0";"N/A";"2";"2";"3";"1";"0";"800";"1";"";" -1";"1";"0";"1";"30"
"202200039999";"1";"AUTOROUTE A3";"0";"N/A";"2";"8";"0";"1";"1";"799";"1";"";" -1";"2";"0";"1";"90"
"202200040000";"2";"NATIONALE 21 (ROUTE)";"0";"N/A";"1";"1";"0";"1";"25";"235";"1";"";" -1";"1";"0";"1";"50"
"202200040001";"1";"AUTOROUTE A86";"0";"N/A";"3";"4";"0";"1";"16";"0";"1";"";" -1";"2";"1";"1";"90"
"202200040002";"4";"CABARRUS (COURS DU CONTE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200040003";"3";"AVRIL (AVENUE DU 14)";"0";"N/A";"2";"2";"0";"1";"1";"747";"1";"";" -1";"1";"0";"1";"50"
"202200040004";"1";"AUTOROUTE A15";"0";"N/A";"1";"1";"0";"1";"5";"0";"1";"";" -1";"2";"0";"1";"90"
"202200040005";"4";"CHASSIN (RUE DE)";"0";"N/A";"2";"1";"1";"2";"0";"0";"1";"";" -1";"1";"9";"5";"50"
"202200040006";"4";"GIROD (RUE JOSEPH)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040007";"1";"AUTOROUTE A3";"0";"N/A";"3";"6";"0";"1";"14";"0";"1";"";" -1";"2";"0";"1";"90"
"202200040008";"1";"A4";"0";"N/A";"3";"3";"0";"1";"17";"100";"3";"";" -1";"8";"0";"1";"90"
"202200040009";"4";"MONS BOULEVARD DE";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040010";"2";"RN104";"0";"N/A";"1";"2";"0";"1";"7";"800";"1";"";" -1";"2";"0";"3";"90"
"202200040011";"7";"BONTE AUGUSTE RUE";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040012";"7";"JAURES JEAN AVENUE.";"0";"N/A";"2";"4";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"50"
"202200040013";"1";"A86 INT";"0";"N/A";"3";"4";"0";"1";"41";"299";"1";"";" -1";"2";"0";"1";"90"
"202200040014";"4";"DE MONTALEMBERT BVD DU COMTE";"0";"N/A";"2";"0";"0";"1";"(1)";"(1)";"1";"";" -1";"9";"9";"1";"50"
"202200040015";"1";"A4";"0";"N/A";"3";"4";"0";"1";"13";"399";"1";"";" -1";"1";"0";"1";"110"
"202200040016";"4";"DREYFUS (RUE  ALFRED )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"30"
"202200040017";"2";"RN 165";"0";"N/A";"3";"4";"0";"1";"95";"425";"1";"";" -1";"1";"0";"1";"90"
"202200040018";"4";"GUILLEMARD (RUE ROBERT)";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200040019";"4";"LECLERC (AV. DU GENE";"0";"N/A";"1";" -1";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040020";"4";"LAUGIER (BD)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200040021";"4";"BRABOIS (AVENUE DE)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040022";"4";"EMILE ZOLA     (Cours)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040023";"4";"THILLOIS (RUE)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040024";"4";"MARNE (AVENUE DE LA)";"0";"N/A";"1";"1";"0";"1";"0";"0";"3";"";" -1";"1";"0";"1";"50"
"202200040025";"3";"BARBUSSE (RUE HENRI)";"0";"N/A";"2";"2";"1";"2";"4";"31";"1";"";" -1";"2";"0";"1";"70"
"202200040026";"4";"REINE VICTORIA (AVENUE DE LA)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200040027";"4";"ALSACE (RUE D')";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040028";"3";"RD 492 DU PONT BD HÔPITAL A ÉCHANGEUR CR";"0";"N/A";"1";"1";"0";"1";"3";"561";"1";"";" -1";"1";"0";"1";"50"
"202200040029";"3";"D26";"0";"N/A";"2";"2";"0";"2";"12";"320";"3";"";" -1";"1";"0";"1";"80"
"202200040030";"4";"TATI (PLACE JACQUES)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040031";"4";"m'tsapere-Nationale 2 (route)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"2";"1";"50"
"202200040032";"4";"BERTHO ( RUE HENRI )";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040033";"4";"COLOMBIER (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040034";"4";"m'tsapere-Nationale 2 (route)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"2";"1";"50"
"202200040035";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040036";"4";"NIVET (ERNEST)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200040037";"2";"JAURES (BLD 1 JEAN)";"0";"N/A";"1";"3";"0";"2";"2";"900";"1";"";" -1";"1";"9";"1";"90"
"202200040038";"4";"N/A";" -1";"N/A";"2";" -1";" -1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040039";"2";"RN2 SENS ST BENOIT ST DENIS";"0";"N/A";"3";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"110"
"202200040040";"4";"TOULOUSE (RTE DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040041";"3";"Lefaguyes (chemin)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202200040042";"4";"BD JOLIOT-CURIE";"0";"N/A";"3";"4";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"8";"1";"50"
"202200040043";"2";"ROUTE NATIONALE 89";"0";"N/A";"3";"3";"0";"1";"49";"900";"1";"";" -1";"1";"0";"1";"50"
"202200040044";"2";"MARINGOUINS (ROND-POINT)";"0";"N/A";"2";"2";"0";"1";"2";"950";"3";"";" -1";"1";"9";"1";"50"
"202200040045";"3";"CORAY ROUTE DE";"0";"N/A";"2";"3";"0";"1";"2";"255";"1";"";" -1";"1";"0";"1";"70"
"202200040046";"3";"VALLEE VAUBREU (RTE DE LA)";"0";"N/A";"2";"2";"0";"1";"2";"800";"3";"";" -1";"1";"0";"1";"80"
"202200040047";"4";"HEDER (place)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040048";"3";"ROUEN (ROUTE DE )";"0";"N/A";"2";"2";"0";"1";"1";"200";"1";"";" -1";"1";"0";"1";"50"
"202200040049";"3";"CAPUCINS (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"50";"1";"";" -1";"1";"0";"1";"50"
"202200040050";"4";"ESTREES (AVENUE D')";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040051";"4";"THOREL (PLACE ERNEST)";"0";"N/A";"1";"0";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202200040052";"4";"BROSSOLETTE (RUE PIERRE)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040053";"4";"HUGO (RUE VICTOR)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040054";"4";"GENERAL SARRAIL (DU)                (QU)";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200040055";"4";"VILLON (DE)                         (R )";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040056";"4";"RUE DES PRUNELLES";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202200040057";"4";"REPUBLIQUE   BOULEVARD DE LA";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040058";"4";"CLAIRES   RUE DES";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040059";"4";"ETATS UNIS (DES)                    (BD)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202200040060";"3";"LEPAULMIER (QUAI)";"0";"N/A";"2";"2";"0";"1";"1";"522";"1";"";" -1";"1";"0";"1";"50"
"202200040061";"4";"KASKOREFF (RUE ROBERT)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"4";"50"
"202200040062";"4";"MAZARGUES (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200040063";"4";"LECLERC                             (AV)";"0";"N/A";"1";"4";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"50"
"202200040064";"4";"ETIENNE PEDRON (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"7";"0";"4";"50"
"202200040065";"4";"VOULDY (CHAUSSEE DU)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"7";"0";"1";"50"
"202200040066";"1";"AUTOROUTE A1";"0";"N/A";"2";"4";"0";"4";"4";"500";"1";"";" -1";"1";"0";"1";"90"
"202200040067";"4";"BOULEVARD PERIPHERIQUE";"0";"N/A";"1";"4";"0";"1";"15";"700";"1";"";" -1";"1";"0";"1";"70"
"202200040068";"4";"RUE DU FAUBOURG SAINT MARTIN";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040069";"2";"ROUTE NATIONALE 1";"0";"N/A";"1";"2";"0";"1";"7";"500";"1";"";" -1";"1";"0";"1";"90"
"202200040070";"4";"MALRAUX (AVENUE ANDRE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202200040071";"4";"RUE DANTE";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202200040072";"2";"JAURES (BOULEVARD JEAN)";"0";"N/A";"1";"4";"0";"1";"4";"500";"1";"";" -1";"1";"6";"1";"50"
"202200040073";"1";"AUTOROUTE A1";"0";"N/A";"2";"6";"0";"1";"3";"0";"1";"";" -1";"1";"0";"1";"90"
"202200040074";"4";"RUE DE BELLEVILLE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040075";"7";"LYON (DE)                               ";"0";"N/A";"2";"2";"0";"1";"63";"900";"1";"";" -1";"7";"2";"1";"50"
"202200040076";"4";"AVENUE DE SAINT OUEN";"0";"N/A";"1";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202200040077";"3";"RD 41 (ROCADE)";"0";"N/A";"3";"4";"0";"3";"4";"775";"4";"";" -1";"2";"2";"1";"60"
"202200040078";"4";"BOULEVARD NEY";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040079";"1";"AUTOROUTE A1";"0";"N/A";"2";"6";"0";"1";"3";"0";"1";"";" -1";"1";"2";"1";"90"
"202200040080";"4";"SERGENT MICHEL BERTHET (DU)         (R )";"0";"N/A";"2";"2";"3";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040081";"4";"PLACE DE LA PORTE DE CHAMPERRET";"0";"N/A";" -1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202200040082";"3";"ROUTE DEPARTEMENTALE 13";"0";"N/A";" -1";"2";"0";"2";"0";"0";"3";"";" -1";"1";"0";"1";"50"
"202200040083";"4";"AVENUE DE L HIPPODROME";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040084";"4";"PROFESSEUR PATEL (DU)               (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"1";"30"
"202200040085";"4";"RUE BRANCION";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"50"
"202200040086";"4";"DOCTEUR GAILLETON (DU)              (QU)";"0";"N/A";"1";"4";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202200040087";"7";"STEPHANE DECHANT                    (R )";"0";"N/A";"2";"3";"0";"1";"1";"800";"1";"";" -1";"2";"0";"1";"30"
"202200040088";"4";"RUE VERCINGETORIX";"0";"N/A";"1";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202200040089";"4";"REPUBLIQUE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202200040090";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202200040091";"4";"BOULEVARD MASSENA";"0";"N/A";"3";"8";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
