"Accident_Id";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202200046768";"11";"06";"2022";"14:15";"1";"12";"12165";"1";"1";"1";"6";"D904";"44,5002630000";"2,5787620000"
"202200046769";"20";"02";"2022";"00:30";"3";"44";"44069";"1";"1";"2";"7";"36 Route de Kergourdin";"47,3437450000";" -2,3551190000"
"202200046770";"31";"03";"2022";"08:15";"1";"75";"75116";"2";"3";"1";"2";"BOULEVARD SUCHET";"48,8526721519";"2,2616641067"
"202200046771";"6";"08";"2022";"20:00";"1";"83";"83107";"2";"1";"1";"2";"D559";"43,3628950000";"6,7146850000"
"202200046772";"10";"06";"2022";"20:00";"2";"25";"25223";"1";"1";"1";"7";"Route d Amancey";"47,0088500000";"6,0360750000"
"202200046773";"20";"02";"2022";"16:45";"1";"44";"44048";"1";"1";"8";"7";"Bois de la Motte";"47,3745630000";" -1,2393470000"
"202200046774";"16";"08";"2022";"16:45";"1";"68";"68329";"1";"1";"1";"1";"CD 417";"48,0679850000";"7,0727490000"
"202200046775";"25";"10";"2022";"15:00";"1";"13";"13027";"1";"6";"1";"3";"Route d'Avignon Cd 571";"43,8943280000";"4,8225690000"
"202200046776";"11";"06";"2022";"11:45";"1";"29";"29020";"2";"6";"1";"3";"Rue Michel de Cornouaille";"48,1015170000";" -4,0055730000"
"202200046777";"20";"02";"2022";"14:45";"1";"31";"31424";"1";"1";"1";"7";"ANCIENNE D82";"43,5889446876";"1,2808567286"
"202200046778";"12";"08";"2022";"07:43";"1";"57";"57073";"2";"6";"7";"6";"15 Route Nationale";"49,1388062087";"6,7980126426"
"202200046779";"29";"03";"2022";"07:15";"2";"75";"75116";"2";"2";"1";"1";"ALLEE DE LONGCHAMP";"48,8676480000";"2,2508770000"
"202200046780";"28";"10";"2022";"07:15";"2";"13";"13074";"2";"1";"1";"3";"Avenue Charles de Gaulle";"43,6464110000";"5,5836560000"
"202200046781";"16";"08";"2022";"23:17";"3";"03";"03019";"1";"2";"2";"3";"Route de Chevagnes";"46,5581740000";"3,6212070000"
"202200046782";"30";"03";"2022";"18:15";"1";"75";"75114";"2";"1";"1";"3";"RUE GUILLEMINOT";"48,8358250000";"2,3181350000"
"202200046783";"11";"06";"2022";"00:30";"3";"38";"38396";"1";"1";"1";"1";"D114d";"44,9306130000";"5,7958670000"
"202200046784";"19";"02";"2022";"14:50";"1";"31";"31182";"2";"4";"1";"2";"Avenue des Sports";"43,6851100000";"1,4025570000"
"202200046785";"27";"10";"2022";"15:30";"1";"21";"21464";"1";"1";"1";"6";"Route départementale 25";"47,1442900000";"4,9134880000"
"202200046786";"30";"03";"2022";"09:00";"1";"75";"75114";"2";"2";"2";"7";"BOULEVARD SAINT JACQUES";"48,8330550000";"2,3359920000"
"202200046787";"10";"06";"2022";"16:50";"1";"15";"15187";"2";"1";"1";"3";"allée Georges Pompidou";"45,0341400000";"3,0886840000"
"202200046788";"20";"02";"2022";"08:20";"1";"01";"01305";"1";"2";"1";"6";"route de fleurville";"46,4429620000";"4,9255120000"
"202200046789";"27";"10";"2022";"16:20";"1";"55";"55351";"2";"1";"1";"6";"Rue Ernest Mabille";"49,5188250000";"5,3675450000"
"202200046790";"17";"08";"2022";"11:49";"1";"38";"38474";"2";"2";"1";"1";"Rue de l Argentière - Rue de la Maladière";"45,2056150000";"5,6824150000"
"202200046791";"31";"03";"2022";"17:42";"1";"75";"75110";"2";"1";"2";"6";"AVENUE PARMENTIER";"48,8703643373";"2,3707566071"
"202200046792";"6";"06";"2022";"18:15";"1";"58";"58132";"1";"1";"2";"7";"D135";"47,2166240000";"3,5849760000"
"202200046793";"23";"10";"2022";"14:55";"1";"55";"55388";"1";"1";"1";"6";"D137";"48,8832590000";"4,9996380000"
"202200046794";"16";"08";"2022";"01:30";"3";"33";"33525";"1";"1";"1";"6";"D137";"45,0671480000";" -0,4867030000"
"202200046795";"20";"02";"2022";"12:11";"1";"83";"83121";"1";"1";"1";"3";"Route d Aups";"43,5949001772";"6,2211552858"
"202200046796";"31";"03";"2022";"15:30";"1";"75";"75110";"2";"4";"8";"7";"BOULEVARD DE LA VILLETTE";"48,8725590000";"2,3762400000"
"202200046797";"20";"02";"2022";"14:15";"1";"45";"45029";"1";"1";"1";"7";"D951 - PR 7 + 250";"47,5608100000";"2,7844440000"
"202200046798";"11";"06";"2022";"15:00";"1";"50";"50402";"1";"3";"1";"3";"RD 650";"49,5174840000";" -1,7916140000"
"202200046799";"16";"08";"2022";"11:07";"1";"33";"33056";"2";"2";"1";"3";"avenue du général de gaulle";"44,9409950000";" -0,6325990000"
"202200046800";"27";"10";"2022";"18:45";"1";"07";"07259";"1";"1";"1";"1";"N/A";"44,2817260000";"4,6174980000"
"202200046801";"20";"02";"2022";"07:45";"1";"16";"16393";"1";"1";"2";"7";"Route de Buffevent";"45,7687381944";"0,1897235005"
"202200046802";"31";"03";"2022";"05:15";"5";"75";"75110";"2";"2";"1";"3";"RUE DU FAUBOURG SAINT MARTIN";"48,8816100000";"2,3657820000"
"202200046803";"19";"02";"2022";"23:05";"3";"40";"40037";"1";"1";"1";"6";"D404";"43,8288070000";" -0,5109390000"
"202200046804";"11";"06";"2022";"14:45";"1";"64";"64369";"1";"2";"1";"3";"3 Cami de Pau";"43,4449420000";" -0,1427120000"
"202200046805";"28";"10";"2022";"16:10";"1";"09";"09336";"1";"2";"1";"3";"La Paillasse";"42,9156050000";"1,8075840000"
"202200046806";"16";"08";"2022";"07:30";"1";"13";"13071";"1";"1";"1";"5";"A55-Sens Martigues vers Marseille";"43,3849900000";"5,3110700000"
"202200046807";"31";"03";"2022";"04:00";"5";"75";"75103";"2";"7";"1";"1";"PLACE DE LA REPUBLIQUE";"48,8665273823";"2,3648077497"
"202200046808";"19";"02";"2022";"16:40";"1";"24";"24160";"1";"1";"1";"1";"Route des Combes";"45,0829760000";"0,7258700000"
"202200046809";"18";"05";"2022";"19:15";"1";"43";"43165";"1";"1";"1";"3";"Adiac";"45,1290200000";"3,9759100000"
"202200046810";"28";"10";"2022";"09:00";"2";"14";"14166";"2";"1";"7";"6";"D514";"49,2907970000";" -0,2812990000"
"202200046811";"27";"03";"2022";"18:20";"1";"94";"94068";"2";"1";"1";"6";"Promenade des Anglais";"48,7904700000";"2,5207000000"
"202200046812";"14";"08";"2022";"22:15";"4";"13";"13211";"1";"1";"1";"6";"A50-Sens Marseille vers Aubagne";"43,2905217583";"5,4878868162"
"202200046813";"19";"02";"2022";"20:10";"5";"17";"17140";"2";"6";"1";"7";"D734";"45,9113240000";" -1,2659950000"
"202200046814";"11";"06";"2022";"07:55";"1";"16";"16028";"2";"1";"7";"6";"Rue du Commandant Foucaud";"45,4709770000";" -0,1586960000"
"202200046815";"24";"10";"2022";"18:40";"2";"29";"29091";"1";"3";"1";"1";"Route de Guissény";"48,6414060000";" -4,3747100000"
"202200046816";"31";"03";"2022";"19:20";"1";"94";"94076";"2";"3";"1";"3";"Boulevard Maxime Gorki";"48,7927500000";"2,3692900000"
"202200046817";"19";"02";"2022";"17:50";"2";"87";"87059";"1";"1";"1";"5";"RD 675";"46,2090320000";"1,0766170000"
"202200046818";"10";"06";"2022";"07:45";"1";"40";"40259";"1";"2";"1";"3";"D934";"43,8334900000";" -0,3004290000"
"202200046819";"31";"03";"2022";"15:40";"1";"94";"94076";"2";"1";"1";"6";"55 Rue de Verdun";"48,7920400000";"2,3536800000"
"202200046820";"14";"08";"2022";"21:50";"5";"13";"13211";"1";"1";"1";"4";"A50-Sens Aubagne vers Marseille";"43,2859753134";"5,5113551652"
"202200046821";"31";"03";"2022";"08:30";"1";"94";"94065";"2";"1";"1";"6";"Avenue Charles Lindbergh";"48,7563025223";"2,3457983136"
"202200046822";"11";"06";"2022";"15:20";"1";"24";"24291";"1";"1";"1";"7";"Chemin de Claveillieras";"45,0529390000";"1,2086030000"
"202200046823";"19";"02";"2022";"18:10";"2";"73";"73252";"1";"1";"1";"6";"A43 PK 143.5";"45,4539246994";"6,2885085152"
"202200046824";"28";"10";"2022";"17:00";"1";"27";"27072";"1";"1";"1";"7";"D313";"49,0945110000";"1,5607020000"
"202200046825";"30";"03";"2022";"11:40";"1";"94";"94019";"2";"1";"2";"6";"Avenue de L Hippodrome";"48,7951500000";"2,5620300000"
"202200046826";"12";"08";"2022";"04:10";"3";"59";"59378";"1";"1";"1";"2";"ROUTE DEPARTEMENTALE 656";"50,6558000000";"3,1093900000"
"202200046827";"11";"06";"2022";"10:30";"1";"24";"24581";"1";"1";"1";"7";"Route de Sargaillou";"45,0348660000";"0,5711170000"
"202200046828";"26";"10";"2022";"18:30";"2";"60";"60255";"1";"1";"7";"2";"RD 39";"49,6675580000";"2,9955340000"
"202200046829";"31";"03";"2022";"11:45";"1";"93";"93051";"2";"1";"2";"2";"Route de Gournay";"48,8510240000";"2,5705310000"
"202200046830";"11";"08";"2022";"11:18";"1";"62";"62771";"1";"1";"1";"6";" A 21";"50,4303600000";"2,8508400000"
"202200046831";"19";"02";"2022";"15:10";"1";"38";"38553";"2";"3";"1";"3";"D36";"45,6027190000";"5,1556130000"
"202200046832";"10";"06";"2022";"15:25";"1";"24";"24390";"1";"1";"1";"5";"D6089";"45,1258550000";"0,9021990000"
"202200046833";"31";"03";"2022";"07:15";"1";"93";"93046";"2";"1";"1";"3";"Rue Jacob";"48,9272200000";"2,5428200000"
"202200046834";"27";"10";"2022";"17:40";"1";"60";"60342";"1";"1";"8";"3";"départementale 1016";"49,2984030000";"2,4520970000"
"202200046835";"16";"08";"2022";"16:05";"1";"91";"91432";"1";"1";"1";"4";"AUTOROUTE A6";"48,6914700000";"2,3220600000"
"202200046836";"31";"03";"2022";"11:45";"1";"93";"93030";"2";"6";"2";"6";"Avenue du Général Leclerc de Hautecloque";"48,9432400000";"2,4195000000"
"202200046837";"11";"06";"2022";"10:35";"1";"04";"04160";"1";"1";"1";"5";"RD 907";"43,8588770000";"5,6842340000"
"202200046838";"19";"02";"2022";"07:20";"2";"28";"28199";"1";"1";"1";"2";"Autoroute A10, PK 065+100 sens PARIS - PROVINCE";"48,2023310000";"1,8497800000"
"202200046839";"16";"08";"2022";"09:15";"1";"91";"91086";"1";"1";"1";"7";"RN 104";"48,6242100000";"2,3904300000"
"202200046840";"2";"06";"2022";"16:20";"1";"27";"27017";"1";"2";"1";"3";"D6154";"48,9927190000";"1,1560240000"
"202200046841";"27";"10";"2022";"16:00";"1";"62";"62264";"1";"1";"1";"4";"D940";"50,5984588959";"1,6225192523"
"202200046842";"31";"03";"2022";"16:20";"1";"93";"93005";"2";"2";"1";"3";"VERCINGETORIX (AVENUE)";"48,9259232778";"2,5021891042"
"202200046843";"10";"06";"2022";"18:15";"1";"87";"87168";"1";"1";"7";"6";"Les Champs";"45,7129930000";"0,7886180000"
"202200046844";"27";"10";"2022";"22:45";"3";"59";"59449";"1";"1";"1";"6";"D938";"50,4646110000";"3,2172720000"
"202200046845";"31";"03";"2022";"18:30";"1";"92";"92020";"2";"1";"1";"6";"LIBERTE BOULEVARD DE LA N° IMPAIRS";"48,8032800000";"2,2896700000"
"202200046846";"16";"08";"2022";"02:20";"3";"91";"91589";"1";"1";"1";"2";"AUTOROUTE A6";"48,6766890000";"2,3394020000"
"202200046847";"10";"06";"2022";"17:10";"1";"37";"37127";"1";"1";"1";"6";"129 La Croix Martel";"47,2337793553";"1,1087554693"
"202200046848";"27";"10";"2022";"15:50";"1";"59";"59026";"1";"1";"1";"7";"D140a";"50,2677860000";"3,1713100000"
"202200046849";"31";"03";"2022";"11:03";"1";"92";"92036";"2";"1";"1";"6";"GRESILLONS (AVENUE DES) (141/215)";"48,9177319878";"2,3085538298"
"202200046850";"10";"06";"2022";"18:20";"1";"52";"52391";"1";"1";"1";"7";"Route de Montier-En-Der";"48,5082740000";"4,7957410000"
"202200046851";"16";"08";"2022";"02:20";"3";"91";"91589";"1";"1";"1";"5";"AUTOROUTE A6";"48,6766890000";"2,3394020000"
"202200046852";"28";"10";"2022";"12:00";"1";"59";"59400";"1";"1";"1";"2";"D23c";"50,6304962558";"2,6576092892"
"202200046853";"31";"03";"2022";"14:45";"1";"92";"92025";"2";"1";"8";"6";"SYCOMORES (ALLEE DES)";"48,9133470000";"2,2489280000"
"202200046854";"10";"06";"2022";"19:00";"1";"88";"88304";"2";"1";"1";"5";"48 Avenue Victor Hugo";"48,3067050000";"6,1338470000"
"202200046855";"27";"10";"2022";"15:45";"1";"59";"59197";"1";"3";"1";"3";"N/A";"50,5389855563";"3,1272304058"
"202200046856";"19";"02";"2022";"20:35";"3";"27";"27554";"1";"1";"1";"5";"A 13 PK 075.400";"49,0906400000";"1,3689570000"
"202200046857";"31";"03";"2022";"12:50";"1";"92";"92025";"2";"1";"2";"2";"STALINGRAD (AV DE)";"48,9312974785";"2,2669775784"
"202200046858";"16";"08";"2022";"00:05";"3";"95";"95678";"1";"1";"1";"1";"RN 184";"49,0711240000";"2,2226140000"
"202200046859";"11";"06";"2022";"10:15";"1";"68";"68242";"1";"1";"1";"3";"A35 PK 77.400";"47,9760190000";"7,3735000000"
"202200046860";"26";"10";"2022";"23:46";"3";"13";"13071";"2";"1";"1";"2";"A51-Sens Marseille vers Aix en Provence";"43,4131640000";"5,3646230000"
"202200046861";"19";"02";"2022";"18:00";"1";"986";"98613";"1";"1";"1";"7";"RT1 FAKATOI";" -13,3326981716";" -176,1922311907"
"202200046862";"31";"03";"2022";"13:30";"1";"92";"92012";"2";"1";"2";"3";"PIERRE GRENIER (AVENUE)";"48,8298100000";"2,2515000000"
"202200046863";"26";"10";"2022";"19:09";"3";"83";"83062";"1";"1";"1";"2";"A57";"43,1466820000";"6,0320190000"
"202200046864";"18";"02";"2022";"21:05";"5";"976";"97615";"2";"1";"1";"3";"Route Nationale 4";" -12,7932020000";"45,2715090000"
"202200046865";"30";"03";"2022";"15:50";"1";"92";"92014";"2";"1";"1";"3";"BIEVRE (RUE DE LA)";"48,7803429492";"2,3224676549"
"202200046866";"19";"02";"2022";"20:00";"5";"973";"97304";"2";"1";"1";"6";"Avenue de France";"5,1696400000";" -52,6471010000"
"202200046867";"10";"06";"2022";"15:20";"1";"91";"91135";"1";"1";"1";"3";"D153";"48,5218170000";"2,4365190000"
"202200046868";"16";"08";"2022";"18:50";"1";"94";"94033";"1";"1";"3";"2";"A86.INT";"48,8520234289";"2,4897042795"
"202200046869";"26";"10";"2022";"13:35";"1";"67";"67152";"1";"1";"1";"4";"M83";"48,5265680000";"7,6948450000"
"202200046870";"23";"03";"2022";"14:45";"1";"39";"39545";"1";"3";"1";"3";"N/A";"46,6703780000";"5,9390330000"
"202200046871";"18";"02";"2022";"08:15";"2";"2B";"2B148";"1";"1";"1";"3";"Strada Di Pinetu";"42,5451290000";"9,5256830000"
"202200046872";"27";"10";"2022";"07:59";"1";"94";"94003";"1";"1";"1";"2";"AUTOROUTE A6A";"48,8080100000";"2,3405800000"
"202200046873";"30";"03";"2022";"18:47";"3";"976";"97610";"1";"1";"1";"1";"route nationale 1";" -12,7410910000";"45,2125380000"
"202200046874";"18";"02";"2022";"11:52";"1";"34";"34213";"1";"1";"1";"1";"route départementale 2";"43,5128920000";"3,6606570000"
"202200046875";"27";"10";"2022";"14:10";"1";"92";"92036";"1";"1";"1";"3";"A86";"48,9365075204";"2,2908439699"
"202200046876";"18";"02";"2022";"15:50";"1";"83";"83099";"2";"1";"1";"3";"Boulevard Bazeilles";"43,4523970000";"6,6931740000"
"202200046877";"27";"10";"2022";"07:30";"3";"95";"95424";"1";"1";"1";"6";"15";"48,9924457297";"2,1879224256"
"202200046878";"1";"04";"2022";"19:05";"1";"11";"11438";"1";"1";"1";"5";"A61 PK 302.000 sens NARBONNE / TOULOUSE";"43,2350260000";"2,1017790000"
"202200046879";"10";"06";"2022";"16:40";"1";"62";"62141";"1";"1";"1";"2";"Autoroute A26";"50,6134230000";"2,3206420000"
"202200046880";"20";"02";"2022";"15:50";"1";"13";"13030";"1";"1";"1";"1";"d8n";"43,2656750000";"5,6619500000"
"202200046881";"7";"06";"2022";"19:00";"1";"13";"13114";"2";"1";"1";"6";"Ancien Chemin d Aix Bas";"43,5396980000";"5,3090840000"
"202200046882";"27";"10";"2022";"07:15";"3";"93";"93066";"1";"1";"1";"2";"AUTOROUTE A86";"48,9245100000";"2,3410400000"
"202200046883";"16";"08";"2022";"08:05";"1";"77";"77294";"1";"1";"1";"2";"RN104";"48,9603954661";"2,6201199832"
"202200046884";"19";"02";"2022";"13:00";"1";"13";"13041";"2";"1";"1";"6";"42 Rue Jean-Jaurès";"43,4552900000";"5,4655960000"
"202200046885";"30";"03";"2022";"12:00";"1";"40";"40065";"2";"5";"1";"1";"Pont Lajus";"43,6440870000";" -1,4329990000"
"202200046886";"27";"10";"2022";"06:30";"5";"93";"93027";"1";"1";"1";"6";"AUTOROUTE A1";"48,9370800000";"2,4091100000"
"202200046887";"11";"06";"2022";"06:00";"1";"976";"97617";"2";"1";"1";"6";"29 rue de la mairie";" -12,7923210000";"45,1234680000"
"202200046888";"19";"02";"2022";"19:00";"3";"71";"71337";"1";"1";"1";"1";"Lieu-dit La perrière";"46,3114670000";"4,1854850000"
"202200046889";"26";"10";"2022";"12:00";"1";"972";"97213";"1";"1";"1";"6";"ROUTE DEPARTEMENTALE 15";"14,6216200000";" -61,0059500000"
"202200046890";"31";"03";"2022";"16:30";"1";"50";"50338";"1";"1";"1";"6";"D 455";"48,8825960000";" -1,0990410000"
"202200046891";"10";"06";"2022";"16:20";"1";"971";"97115";"1";"9";"1";"3";"RN 2";"16,2637060000";" -61,6431610000"
"202200046892";"30";"03";"2022";"12:29";"1";"76";"76217";"2";"1";"8";"6";"REPUBLIQUE (AVENUE DE LA)";"49,9267000000";"1,0954000000"
"202200046893";"12";"02";"2022";"15:00";"1";"17";"17228";"2";"1";"1";"7";"Route de Royan";"45,6411980000";" -0,9682130000"
"202200046894";"26";"10";"2022";"17:40";"2";"18";"18279";"2";"9";"1";" -1";"Rue de la Société Française";"47,2257450000";"2,0578060000"
"202200046895";"10";"06";"2022";"08:15";"1";"45";"45122";"2";"1";"1";"3";"Rue Nationale-D952 PR 22 + 1";"47,7612850000";"2,5147750000"
"202200046896";"21";"03";"2022";"01:15";"5";"76";"76681";"2";"1";"2";"2";"Boulevard Industriel";"49,4217400000";"1,1065100000"
"202200046897";"10";"06";"2022";"09:30";"1";"34";"34327";"1";"1";"1";"6";"135 Route de Jacou";"43,6582050000";"3,9613440000"
"202200046898";"26";"10";"2022";"09:44";"1";"75";"75113";"2";"4";"1";"6";"RUE BOBILLOT";"48,8300980000";"2,3543440000"
"202200046899";"9";"06";"2022";"22:35";"3";"84";"84026";"1";"1";"1";"2";"Rd 973";"43,7331580000";"5,3544620000"
"202200046900";"14";"08";"2022";"22:40";"5";"973";"97302";"2";"1";"1";"1";"BADUEL (ROUTE DE)";"4,9349388881";" -52,3120263219"
"202200046901";"26";"10";"2022";"01:00";"5";"75";"75110";"2";"5";"2";"3";"BOULEVARD DE MAGENTA";"48,8785370000";"2,3540460000"
"202200046902";"10";"06";"2022";"19:15";"1";"83";"83042";"2";"1";"7";"6";"18 Avenue Georges Clémenceau";"43,2510870000";"6,5356660000"
"202200046903";"15";"08";"2022";"22:30";"5";"69";"69382";"2";"2";"1";"3";"Rue Président Edouard Herriot";"45,7648700000";"4,8343300000"
"202200046904";"10";"06";"2022";"17:03";"1";"71";"71472";"1";"1";"1";"7";"départementale 197";"46,9834690000";"3,9963040000"
"202200046905";"20";"02";"2022";"17:45";"1";"22";"22380";"1";"3";"1";"7";"Rue de la Maréchale";"48,3887300000";" -2,0681170000"
"202200046906";"26";"10";"2022";"11:30";"1";"93";"93027";"2";"2";"1";"6";"Avenue Marcel Cachin / Rue Chabrol";"48,9291000000";"2,3966900000"
"202200046907";"14";"08";"2022";"22:05";"5";"971";"97105";"2";"1";"1";"6";"BD GERTY ARCHIMEDE";"15,9879400000";" -61,7253400000"
"202200046908";"11";"06";"2022";"15:45";"1";"68";"68317";"1";"1";"1";"4";"Col de la Schlucht";"48,0663900000";"7,0985310000"
"202200046909";"15";"08";"2022";"17:25";"1";"95";"95280";"2";"1";"1";"2";"Avenue de la Gare";"49,0157020000";"2,4698180000"
"202200046910";"6";"06";"2022";"17:20";"1";"67";"67336";"1";"1";"1";"6";"D788";"48,4450290000";"7,6871980000"
"202200046911";"25";"10";"2022";"17:00";"1";"972";"97209";"2";"3";"1";"1";"ROUTOUTOU (RUE DU)";"14,5991620000";" -61,0534660000"
"202200046912";"11";"06";"2022";"17:10";"1";"57";"57474";"1";"1";"7";"7";"D8";"49,2643670000";"6,1835750000"
"202200046913";"15";"08";"2022";"22:30";"5";"95";"95127";"2";"1";"8";"1";"Boulevard de l'Oise";"49,0398771119";"2,0757347345"
"202200046914";"25";"10";"2022";"11:00";"1";"83";"83123";"2";"1";"1";"6";"DEUXIEME SPAHIS (AVENUE DU)";"43,1198000000";"5,8016200000"
"202200046915";"18";"02";"2022";"17:45";"1";"22";"22136";"1";"1";"1";"1";"Rue du Porhoet";"48,1687980000";" -2,7399470000"
"202200046916";"3";"08";"2022";"08:00";"1";"85";"85194";"2";"6";"7";"3";"RD949";"46,5053400000";" -1,7899700000"
"202200046917";"25";"10";"2022";"17:00";"1";"69";"69264";"2";"1";"1";"6";"396 Rue du College";"45,9832800000";"4,7125400000"
"202200046918";"10";"06";"2022";"20:25";"1";"57";"57206";"2";"3";"1";"3";"Rue de Strasbourg";"49,3089000000";"6,1137090000"
"202200046919";"11";"06";"2022";"17:32";"1";"63";"63077";"1";"1";"1";"6";"Col de la Croix Saint-Robert (Point de vue)";"45,5566720000";"2,8496430000"
"202200046920";"20";"02";"2022";"12:00";"1";"27";"27439";"1";"1";"1";"6";"Route de la Vallée";"49,0797730000";"1,1433350000"
"202200046921";"17";"10";"2022";"09:55";"1";"63";"63014";"2";"5";"1";"6";"NOELLET (AVENUE JEAN)";"45,7586900000";"3,1016500000"
"202200046922";"11";"06";"2022";"12:10";"1";"73";"73054";"1";"1";"1";"1";"D902";"45,6960490000";"6,7232040000"
"202200046923";"14";"08";"2022";"05:15";"5";"83";"83069";"2";"1";"1";"4";"AVENUE RITONDALE LEOPOLD";"43,1176600000";"6,1452700000"
"202200046924";"2";"08";"2022";"19:30";"1";"85";"85194";"2";"1";"1";"2";"24 Avenue d'aquitaine";"46,4929076000";" -1,7610700000"
"202200046925";"1";"04";"2022";"02:16";"3";"41";"41199";"1";"1";"8";"1";"Le chene au loup - Route Nationale 10";"47,6734210000";"0,9742320000"
"202200046926";"11";"06";"2022";"06:50";"1";"38";"38001";"2";"1";"1";"1";"Rue Gambetta";"45,5337020000";"5,5861130000"
"202200046927";"15";"08";"2022";"18:55";"1";"74";"74012";"2";"1";"1";"2";"RESISTANCE (RUE DE LA)";"46,1964300000";"6,2592000000"
"202200046928";"19";"02";"2022";"18:55";"5";"60";"60342";"2";"1";"2";"6";"537 Rue de la République";"49,2921730000";"2,4443110000"
"202200046929";"26";"10";"2022";"20:06";"5";"974";"97416";"1";"3";"1";"3";"CHARETTE (CHEMIN)";" -21,3159700000";"55,4415700000"
"202200046930";"7";"06";"2022";"16:10";"1";"81";"81046";"1";"1";"1";"6";"D4";"43,8558075000";"1,9746577000"
"202200046931";"11";"06";"2022";"10:00";"1";"81";"81105";"2";"1";"1";"3";"Boulevard Georges Ravari";"43,7715390000";"1,9841690000"
"202200046932";"18";"02";"2022";"16:50";"1";"13";"13216";"1";"1";"1";"7";"A55-Sens Marseille vers Martigues";"43,3551950000";"5,3477390000"
"202200046933";"31";"03";"2022";"15:45";"1";"30";"30047";"2";"1";"1";"1";"chemin de mas de coulon";"43,7981000000";"4,4294000000"
"202200046934";"26";"10";"2022";"10:34";"1";"974";"97411";"2";"1";"1";"3";"LECLERC (DU MARECHAL)";" -20,8847400000";"55,4660300000"
"202200046935";"15";"08";"2022";"23:25";"5";"69";"69029";"2";"5";"1";"3";"Route de Genas";"45,7509680692";"4,9078872800"
"202200046936";"11";"06";"2022";"14:45";"1";"65";"65168";"2";"1";"1";"2";"863 Avenue du Barège";"42,8847030000";" -0,0150900000"
"202200046937";"18";"02";"2022";"14:10";"1";"13";"13081";"1";"1";"1";"2";"A7-Sens Marseille vers Lyon";"43,4889361839";"5,2405790405"
"202200046938";"16";"08";"2022";"01:15";"5";"61";"61001";"2";"1";"1";"7";"MANS (RUE DU )";"48,4254800000";"0,0892900000"
"202200046939";"31";"03";"2022";"21:47";"2";"56";"56097";"1";"1";"1";"6";"Pont des Bons-Voisins";"47,7706430000";" -3,0782320000"
"202200046940";"26";"10";"2022";"18:25";"3";"973";"97302";"2";"1";"1";"1";"MADELEINE (ROUTE DE LA)";"4,9166100000";" -52,3213400000"
"202200046941";"11";"06";"2022";"13:50";"1";"60";"60139";"1";"2";"1";"3";"D923";"49,1824610000";"2,2345380000"
"202200046942";"31";"03";"2022";"19:10";"1";"56";"56053";"1";"1";"8";"7";"1 Lieu Dit Saint Germain";"47,7640400000";" -2,5867900000"
"202200046943";"26";"10";"2022";"08:40";"1";"973";"97302";"2";"1";"1";"3";"BADUEL (ROUTE DE)";"4,9325000000";" -52,3084300000"
"202200046944";"19";"02";"2022";"12:00";"1";"33";"33213";"1";"1";"1";"2";"AUTOROUTE A 62";"44,6855510000";" -0,4911320000"
"202200046945";"14";"08";"2022";"21:40";"5";"59";"59368";"2";"1";"1";"1";"DE GAULLE RUE DU GENERAL";"50,6547209901";"3,0736505985"
"202200046946";"11";"06";"2022";"19:00";"1";"59";"59015";"2";"1";"1";"1";"Chemin des Biselles";"50,2737946645";"3,1032299995"
"202200046947";"1";"04";"2022";"08:15";"1";"77";"77019";"2";"3";"4";"3";"D77";"48,3967560000";"3,1473580000"
"202200046948";"26";"10";"2022";"12:18";"1";"972";"97213";"1";"1";"1";"5";"ROUTE DEPARTEMENTALE 3";"14,6175400000";" -60,9952000000"
"202200046949";"19";"02";"2022";"07:30";"2";"91";"91136";"1";"1";"1";"1";"CD 591";"48,7126500000";"2,2642400000"
"202200046950";"10";"06";"2022";"19:00";"1";"59";"59084";"1";"1";"1";"3";"263 Rue du Mont du Pil";"50,6780240000";"2,3804160000"
"202200046951";"26";"10";"2022";"09:50";"1";"69";"69389";"1";"1";"1";"6";"Quai Pierre Scize";"45,7678100000";"4,8133700000"
"202200046952";"1";"04";"2022";"06:00";"3";"79";"79170";"1";"1";"1";"7";"N/A";"46,1878080000";" -0,6747900000"
"202200046953";"14";"08";"2022";"15:15";"1";"59";"59609";"2";"1";"1";"3";"VENDEVILLE ROUTE DE";"50,5711545074";"3,0658936501"
"202200046954";"26";"10";"2022";"12:00";"1";"971";"97101";"2";"3";"1";"6";"ROUTE DES ABYMES";"16,2540400000";" -61,5235800000"
"202200046955";"19";"02";"2022";"01:42";"5";"94";"94065";"1";"1";"1";"4";"AUTOROUTE A86";"48,7551600000";"2,3434200000"
"202200046956";"15";"08";"2022";"21:34";"5";"45";"45075";"2";"1";"1";"7";"18bis Rue Nationale";"47,8899170000";"1,8379050000"
"202200046957";"30";"03";"2022";"19:00";"1";"33";"33502";"2";"2";"1";"3";"bourg";"45,1785390000";" -0,5030970000"
"202200046958";"10";"06";"2022";"07:57";"1";"33";"33550";"1";"1";"1";"3";"ROCADE A 630";"44,7821400000";" -0,5839630000"
"202200046959";"22";"10";"2022";"23:30";"5";"95";"95427";"2";"3";"1";"3";"Route de Saint-leu";"48,9563005097";"2,3322156072"
"202200046960";"18";"02";"2022";"19:45";"3";"91";"91434";"1";"1";"1";"2";"AUTOROUTE A6";"48,6698700000";"2,3491700000"
